 time            v(vout)         v(vinf)         v(en)           i(L1)          
 1.17837000e-01  1.15992302e+01  1.16592735e+01  1.63488738e+00  5.14380910e-01 
 1.17838000e-01  1.15989154e+01  1.16589571e+01  1.63484521e+00  5.14366953e-01 
 1.17839000e-01  1.15986007e+01  1.16586408e+01  1.63480303e+00  5.14352997e-01 
 1.17840000e-01  1.15982860e+01  1.16583244e+01  1.63476086e+00  5.14339040e-01 
 1.17841000e-01  1.15979713e+01  1.16580081e+01  1.63471869e+00  5.14325084e-01 
 1.17842000e-01  1.15976566e+01  1.16576918e+01  1.63467652e+00  5.14311128e-01 
 1.17843000e-01  1.15973419e+01  1.16573754e+01  1.63463435e+00  5.14297173e-01 
 1.17844000e-01  1.15970272e+01  1.16570591e+01  1.63459219e+00  5.14283218e-01 
 1.17845000e-01  1.15967125e+01  1.16567428e+01  1.63455002e+00  5.14269264e-01 
 1.17846000e-01  1.15963979e+01  1.16564265e+01  1.63450785e+00  5.14255310e-01 
 1.17847000e-01  1.15960832e+01  1.16561103e+01  1.63446569e+00  5.14241356e-01 
 1.17848000e-01  1.15957686e+01  1.16557940e+01  1.63442353e+00  5.14227402e-01 
 1.17849000e-01  1.15954539e+01  1.16554777e+01  1.63438137e+00  5.14213450e-01 
 1.17850000e-01  1.15951393e+01  1.16551615e+01  1.63433920e+00  5.14199497e-01 
 1.17851000e-01  1.15948247e+01  1.16548452e+01  1.63429705e+00  5.14185545e-01 
 1.17852000e-01  1.15945101e+01  1.16545290e+01  1.63425489e+00  5.14171593e-01 
 1.17853000e-01  1.15941955e+01  1.16542127e+01  1.63421273e+00  5.14157641e-01 
 1.17854000e-01  1.15938809e+01  1.16538965e+01  1.63417057e+00  5.14143690e-01 
 1.17855000e-01  1.15935663e+01  1.16535803e+01  1.63412842e+00  5.14129739e-01 
 1.17856000e-01  1.15932517e+01  1.16532641e+01  1.63408627e+00  5.14115789e-01 
 1.17857000e-01  1.15929371e+01  1.16529479e+01  1.63404411e+00  5.14101839e-01 
 1.17858000e-01  1.15926226e+01  1.16526317e+01  1.63400196e+00  5.14087890e-01 
 1.17859000e-01  1.15923080e+01  1.16523155e+01  1.63395981e+00  5.14073940e-01 
 1.17860000e-01  1.15919935e+01  1.16519993e+01  1.63391766e+00  5.14059992e-01 
 1.17861000e-01  1.15916789e+01  1.16516832e+01  1.63387551e+00  5.14046043e-01 
 1.17862000e-01  1.15913644e+01  1.16513670e+01  1.63383337e+00  5.14032095e-01 
 1.17863000e-01  1.15910499e+01  1.16510509e+01  1.63379122e+00  5.14018147e-01 
 1.17864000e-01  1.15907354e+01  1.16507347e+01  1.63374908e+00  5.14004200e-01 
 1.17865000e-01  1.15904209e+01  1.16504186e+01  1.63370693e+00  5.13990253e-01 
 1.17866000e-01  1.15901064e+01  1.16501025e+01  1.63366479e+00  5.13976306e-01 
 1.17867000e-01  1.15897919e+01  1.16497864e+01  1.63362265e+00  5.13962360e-01 
 1.17868000e-01  1.15894774e+01  1.16494703e+01  1.63358051e+00  5.13948415e-01 
 1.17869000e-01  1.15891629e+01  1.16491542e+01  1.63353837e+00  5.13934469e-01 
 1.17870000e-01  1.15888485e+01  1.16488381e+01  1.63349623e+00  5.13920524e-01 
 1.17871000e-01  1.15885340e+01  1.16485220e+01  1.63345410e+00  5.13906579e-01 
 1.17872000e-01  1.15882196e+01  1.16482059e+01  1.63341196e+00  5.13892635e-01 
 1.17873000e-01  1.15879052e+01  1.16478899e+01  1.63336983e+00  5.13878690e-01 
 1.17874000e-01  1.15875907e+01  1.16475738e+01  1.63332769e+00  5.13864748e-01 
 1.17875000e-01  1.15872763e+01  1.16472578e+01  1.63328556e+00  5.13850805e-01 
 1.17876000e-01  1.15869619e+01  1.16469417e+01  1.63324343e+00  5.13836862e-01 
 1.17877000e-01  1.15866475e+01  1.16466257e+01  1.63320130e+00  5.13822919e-01 
 1.17878000e-01  1.15863331e+01  1.16463097e+01  1.63315917e+00  5.13808977e-01 
 1.17879000e-01  1.15860187e+01  1.16459937e+01  1.63311704e+00  5.13795036e-01 
 1.17880000e-01  1.15857044e+01  1.16456777e+01  1.63307492e+00  5.13781095e-01 
 1.17881000e-01  1.15853900e+01  1.16453617e+01  1.63303279e+00  5.13767154e-01 
 1.17882000e-01  1.15850756e+01  1.16450457e+01  1.63299067e+00  5.13753213e-01 
 1.17883000e-01  1.15847613e+01  1.16447297e+01  1.63294855e+00  5.13739273e-01 
 1.17884000e-01  1.15844469e+01  1.16444137e+01  1.63290642e+00  5.13725333e-01 
 1.17885000e-01  1.15841326e+01  1.16440978e+01  1.63286430e+00  5.13711394e-01 
 1.17886000e-01  1.15838183e+01  1.16437818e+01  1.63282219e+00  5.13697455e-01 
 1.17887000e-01  1.15835040e+01  1.16434659e+01  1.63278007e+00  5.13683516e-01 
 1.17888000e-01  1.15831897e+01  1.16431500e+01  1.63273795e+00  5.13669578e-01 
 1.17889000e-01  1.15828754e+01  1.16428340e+01  1.63269583e+00  5.13655640e-01 
 1.17890000e-01  1.15825611e+01  1.16425181e+01  1.63265372e+00  5.13641703e-01 
 1.17891000e-01  1.15822468e+01  1.16422022e+01  1.63261160e+00  5.13627766e-01 
 1.17892000e-01  1.15819325e+01  1.16418863e+01  1.63256949e+00  5.13613829e-01 
 1.17893000e-01  1.15816183e+01  1.16415704e+01  1.63252738e+00  5.13599893e-01 
 1.17894000e-01  1.15813040e+01  1.16412545e+01  1.63248527e+00  5.13585957e-01 
 1.17895000e-01  1.15809896e+01  1.16409387e+01  1.63244318e+00  5.13572025e-01 
 1.17896000e-01  1.15806755e+01  1.16406228e+01  1.63240105e+00  5.13558086e-01 
 1.17897000e-01  1.15803613e+01  1.16403070e+01  1.63235895e+00  5.13544151e-01 
 1.17898000e-01  1.15800471e+01  1.16399911e+01  1.63231684e+00  5.13530217e-01 
 1.17899000e-01  1.15797329e+01  1.16396753e+01  1.63227474e+00  5.13516283e-01 
 1.17900000e-01  1.15794188e+01  1.16393596e+01  1.63223264e+00  5.13502352e-01 
 1.17901000e-01  1.15791045e+01  1.16390436e+01  1.63219053e+00  5.13488416e-01 
 1.17902000e-01  1.15787903e+01  1.16387278e+01  1.63214843e+00  5.13474483e-01 
 1.17903000e-01  1.15784761e+01  1.16384120e+01  1.63210633e+00  5.13460550e-01 
 1.17904000e-01  1.15781619e+01  1.16380962e+01  1.63206423e+00  5.13446618e-01 
 1.17905000e-01  1.15778478e+01  1.16377804e+01  1.63202213e+00  5.13432687e-01 
 1.17906000e-01  1.15775336e+01  1.16374646e+01  1.63198004e+00  5.13418755e-01 
 1.17907000e-01  1.15772195e+01  1.16371489e+01  1.63193794e+00  5.13404824e-01 
 1.17908000e-01  1.15769053e+01  1.16368331e+01  1.63189585e+00  5.13390893e-01 
 1.17909000e-01  1.15765912e+01  1.16365174e+01  1.63185375e+00  5.13376963e-01 
 1.17910000e-01  1.15762771e+01  1.16362016e+01  1.63181166e+00  5.13363033e-01 
 1.17911000e-01  1.15759630e+01  1.16358859e+01  1.63176957e+00  5.13349103e-01 
 1.17912000e-01  1.15756489e+01  1.16355701e+01  1.63172748e+00  5.13335174e-01 
 1.17913000e-01  1.15753348e+01  1.16352544e+01  1.63168539e+00  5.13321245e-01 
 1.17914000e-01  1.15750207e+01  1.16349387e+01  1.63164330e+00  5.13307317e-01 
 1.17915000e-01  1.15747066e+01  1.16346230e+01  1.63160122e+00  5.13293389e-01 
 1.17916000e-01  1.15743926e+01  1.16343073e+01  1.63155913e+00  5.13279461e-01 
 1.17917000e-01  1.15740785e+01  1.16339916e+01  1.63151705e+00  5.13265534e-01 
 1.17918000e-01  1.15737644e+01  1.16336760e+01  1.63147497e+00  5.13251607e-01 
 1.17919000e-01  1.15734504e+01  1.16333603e+01  1.63143288e+00  5.13237681e-01 
 1.17920000e-01  1.15731364e+01  1.16330446e+01  1.63139080e+00  5.13223754e-01 
 1.17921000e-01  1.15728223e+01  1.16327290e+01  1.63134872e+00  5.13209829e-01 
 1.17922000e-01  1.15725084e+01  1.16324133e+01  1.63130665e+00  5.13195904e-01 
 1.17923000e-01  1.15721943e+01  1.16320977e+01  1.63126457e+00  5.13181978e-01 
 1.17924000e-01  1.15718803e+01  1.16317821e+01  1.63122249e+00  5.13168054e-01 
 1.17925000e-01  1.15715663e+01  1.16314665e+01  1.63118042e+00  5.13154129e-01 
 1.17926000e-01  1.15712524e+01  1.16311509e+01  1.63113834e+00  5.13140206e-01 
 1.17927000e-01  1.15709384e+01  1.16308353e+01  1.63109627e+00  5.13126282e-01 
 1.17928000e-01  1.15706244e+01  1.16305197e+01  1.63105420e+00  5.13112359e-01 
 1.17929000e-01  1.15703105e+01  1.16302041e+01  1.63101213e+00  5.13098436e-01 
 1.17930000e-01  1.15699965e+01  1.16298885e+01  1.63097006e+00  5.13084514e-01 
 1.17931000e-01  1.15696826e+01  1.16295729e+01  1.63092799e+00  5.13070592e-01 
 1.17932000e-01  1.15693686e+01  1.16292574e+01  1.63088593e+00  5.13056671e-01 
 1.17933000e-01  1.15690547e+01  1.16289418e+01  1.63084386e+00  5.13042749e-01 
 1.17934000e-01  1.15687408e+01  1.16286263e+01  1.63080180e+00  5.13028828e-01 
 1.17935000e-01  1.15684269e+01  1.16283108e+01  1.63075973e+00  5.13014908e-01 
 1.17936000e-01  1.15681130e+01  1.16279953e+01  1.63071767e+00  5.13000988e-01 
 1.17937000e-01  1.15677991e+01  1.16276797e+01  1.63067561e+00  5.12987068e-01 
 1.17938000e-01  1.15674852e+01  1.16273642e+01  1.63063355e+00  5.12973149e-01 
 1.17939000e-01  1.15671714e+01  1.16270487e+01  1.63059149e+00  5.12959230e-01 
 1.17940000e-01  1.15668575e+01  1.16267333e+01  1.63054943e+00  5.12945311e-01 
 1.17941000e-01  1.15665436e+01  1.16264178e+01  1.63050738e+00  5.12931393e-01 
 1.17942000e-01  1.15662298e+01  1.16261023e+01  1.63046532e+00  5.12917475e-01 
 1.17943000e-01  1.15659160e+01  1.16257868e+01  1.63042327e+00  5.12903558e-01 
 1.17944000e-01  1.15656018e+01  1.16254718e+01  1.63038120e+00  5.12889662e-01 
 1.17945000e-01  1.15652883e+01  1.16251559e+01  1.63033916e+00  5.12875724e-01 
 1.17946000e-01  1.15649745e+01  1.16248405e+01  1.63029711e+00  5.12861808e-01 
 1.17947000e-01  1.15646607e+01  1.16245251e+01  1.63025506e+00  5.12847892e-01 
 1.17948000e-01  1.15643469e+01  1.16242097e+01  1.63021301e+00  5.12833976e-01 
 1.17949000e-01  1.15640331e+01  1.16238942e+01  1.63017097e+00  5.12820061e-01 
 1.17950000e-01  1.15637193e+01  1.16235788e+01  1.63012892e+00  5.12806146e-01 
 1.17951000e-01  1.15634056e+01  1.16232635e+01  1.63008687e+00  5.12792232e-01 
 1.17952000e-01  1.15630918e+01  1.16229481e+01  1.63004483e+00  5.12778318e-01 
 1.17953000e-01  1.15627781e+01  1.16226327e+01  1.63000279e+00  5.12764404e-01 
 1.17954000e-01  1.15624643e+01  1.16223173e+01  1.62996074e+00  5.12750491e-01 
 1.17955000e-01  1.15621506e+01  1.16220020e+01  1.62991870e+00  5.12736578e-01 
 1.17956000e-01  1.15618368e+01  1.16216866e+01  1.62987666e+00  5.12722665e-01 
 1.17957000e-01  1.15615231e+01  1.16213713e+01  1.62983463e+00  5.12708753e-01 
 1.17958000e-01  1.15612094e+01  1.16210559e+01  1.62979259e+00  5.12694841e-01 
 1.17959000e-01  1.15608957e+01  1.16207406e+01  1.62975055e+00  5.12680930e-01 
 1.17960000e-01  1.15605820e+01  1.16204253e+01  1.62970852e+00  5.12667019e-01 
 1.17961000e-01  1.15602683e+01  1.16201100e+01  1.62966648e+00  5.12653108e-01 
 1.17962000e-01  1.15599547e+01  1.16197947e+01  1.62962445e+00  5.12639198e-01 
 1.17963000e-01  1.15596410e+01  1.16194794e+01  1.62958242e+00  5.12625288e-01 
 1.17964000e-01  1.15593273e+01  1.16191641e+01  1.62954039e+00  5.12611379e-01 
 1.17965000e-01  1.15590137e+01  1.16188488e+01  1.62949836e+00  5.12597470e-01 
 1.17966000e-01  1.15587000e+01  1.16185336e+01  1.62945633e+00  5.12583561e-01 
 1.17967000e-01  1.15583864e+01  1.16182183e+01  1.62941430e+00  5.12569652e-01 
 1.17968000e-01  1.15580728e+01  1.16179031e+01  1.62937228e+00  5.12555744e-01 
 1.17969000e-01  1.15577592e+01  1.16175878e+01  1.62933025e+00  5.12541837e-01 
 1.17970000e-01  1.15574456e+01  1.16172726e+01  1.62928823e+00  5.12527930e-01 
 1.17971000e-01  1.15571319e+01  1.16169574e+01  1.62924620e+00  5.12514022e-01 
 1.17972000e-01  1.15568184e+01  1.16166422e+01  1.62920419e+00  5.12500116e-01 
 1.17973000e-01  1.15565048e+01  1.16163270e+01  1.62916217e+00  5.12486210e-01 
 1.17974000e-01  1.15561912e+01  1.16160118e+01  1.62912015e+00  5.12472304e-01 
 1.17975000e-01  1.15558777e+01  1.16156966e+01  1.62907813e+00  5.12458399e-01 
 1.17976000e-01  1.15555641e+01  1.16153814e+01  1.62903611e+00  5.12444494e-01 
 1.17977000e-01  1.15552506e+01  1.16150662e+01  1.62899410e+00  5.12430589e-01 
 1.17978000e-01  1.15549370e+01  1.16147511e+01  1.62895208e+00  5.12416685e-01 
 1.17979000e-01  1.15546235e+01  1.16144359e+01  1.62891007e+00  5.12402781e-01 
 1.17980000e-01  1.15543100e+01  1.16141208e+01  1.62886806e+00  5.12388878e-01 
 1.17981000e-01  1.15539964e+01  1.16138056e+01  1.62882605e+00  5.12374975e-01 
 1.17982000e-01  1.15536829e+01  1.16134905e+01  1.62878404e+00  5.12361072e-01 
 1.17983000e-01  1.15533694e+01  1.16131754e+01  1.62874203e+00  5.12347170e-01 
 1.17984000e-01  1.15530560e+01  1.16128603e+01  1.62870002e+00  5.12333268e-01 
 1.17985000e-01  1.15527425e+01  1.16125452e+01  1.62865801e+00  5.12319366e-01 
 1.17986000e-01  1.15524290e+01  1.16122301e+01  1.62861601e+00  5.12305465e-01 
 1.17987000e-01  1.15521155e+01  1.16119150e+01  1.62857400e+00  5.12291564e-01 
 1.17988000e-01  1.15518021e+01  1.16115999e+01  1.62853200e+00  5.12277664e-01 
 1.17989000e-01  1.15514886e+01  1.16112848e+01  1.62849000e+00  5.12263764e-01 
 1.17990000e-01  1.15511752e+01  1.16109698e+01  1.62844800e+00  5.12249864e-01 
 1.17991000e-01  1.15508618e+01  1.16106547e+01  1.62840600e+00  5.12235965e-01 
 1.17992000e-01  1.15505484e+01  1.16103397e+01  1.62836400e+00  5.12222066e-01 
 1.17993000e-01  1.15502356e+01  1.16100247e+01  1.62832197e+00  5.12208164e-01 
 1.17994000e-01  1.15499215e+01  1.16097096e+01  1.62828001e+00  5.12194269e-01 
 1.17995000e-01  1.15496081e+01  1.16093946e+01  1.62823801e+00  5.12180371e-01 
 1.17996000e-01  1.15492948e+01  1.16090796e+01  1.62819602e+00  5.12166474e-01 
 1.17997000e-01  1.15489814e+01  1.16087646e+01  1.62815403e+00  5.12152577e-01 
 1.17998000e-01  1.15486680e+01  1.16084496e+01  1.62811203e+00  5.12138680e-01 
 1.17999000e-01  1.15483546e+01  1.16081346e+01  1.62807004e+00  5.12124784e-01 
 1.18000000e-01  1.15480413e+01  1.16078196e+01  1.62802805e+00  5.12110888e-01 
 1.18001000e-01  1.15477279e+01  1.16075047e+01  1.62798607e+00  5.12096992e-01 
 1.18002000e-01  1.15474146e+01  1.16071897e+01  1.62794408e+00  5.12083097e-01 
 1.18003000e-01  1.15471013e+01  1.16068748e+01  1.62790209e+00  5.12069202e-01 
 1.18004000e-01  1.15467880e+01  1.16065598e+01  1.62786011e+00  5.12055308e-01 
 1.18005000e-01  1.15464747e+01  1.16062449e+01  1.62781812e+00  5.12041414e-01 
 1.18006000e-01  1.15461614e+01  1.16059300e+01  1.62777614e+00  5.12027520e-01 
 1.18007000e-01  1.15458481e+01  1.16056151e+01  1.62773416e+00  5.12013627e-01 
 1.18008000e-01  1.15455348e+01  1.16053002e+01  1.62769218e+00  5.11999734e-01 
 1.18009000e-01  1.15452215e+01  1.16049853e+01  1.62765020e+00  5.11985841e-01 
 1.18010000e-01  1.15449082e+01  1.16046704e+01  1.62760822e+00  5.11971949e-01 
 1.18011000e-01  1.15445950e+01  1.16043555e+01  1.62756625e+00  5.11958057e-01 
 1.18012000e-01  1.15442817e+01  1.16040406e+01  1.62752427e+00  5.11944166e-01 
 1.18013000e-01  1.15439685e+01  1.16037258e+01  1.62748230e+00  5.11930275e-01 
 1.18014000e-01  1.15436553e+01  1.16034109e+01  1.62744032e+00  5.11916384e-01 
 1.18015000e-01  1.15433420e+01  1.16030961e+01  1.62739835e+00  5.11902494e-01 
 1.18016000e-01  1.15430288e+01  1.16027812e+01  1.62735638e+00  5.11888604e-01 
 1.18017000e-01  1.15427156e+01  1.16024664e+01  1.62731441e+00  5.11874714e-01 
 1.18018000e-01  1.15424024e+01  1.16021516e+01  1.62727244e+00  5.11860825e-01 
 1.18019000e-01  1.15420892e+01  1.16018368e+01  1.62723047e+00  5.11846937e-01 
 1.18020000e-01  1.15417760e+01  1.16015220e+01  1.62718850e+00  5.11833050e-01 
 1.18021000e-01  1.15414629e+01  1.16012072e+01  1.62714654e+00  5.11819160e-01 
 1.18022000e-01  1.15411497e+01  1.16008924e+01  1.62710458e+00  5.11805272e-01 
 1.18023000e-01  1.15408365e+01  1.16005776e+01  1.62706261e+00  5.11791385e-01 
 1.18024000e-01  1.15405234e+01  1.16002628e+01  1.62702065e+00  5.11777498e-01 
 1.18025000e-01  1.15402102e+01  1.15999481e+01  1.62697869e+00  5.11763612e-01 
 1.18026000e-01  1.15398971e+01  1.15996333e+01  1.62693673e+00  5.11749726e-01 
 1.18027000e-01  1.15395840e+01  1.15993186e+01  1.62689477e+00  5.11735840e-01 
 1.18028000e-01  1.15392709e+01  1.15990038e+01  1.62685282e+00  5.11721955e-01 
 1.18029000e-01  1.15389578e+01  1.15986891e+01  1.62681086e+00  5.11708070e-01 
 1.18030000e-01  1.15386447e+01  1.15983744e+01  1.62676890e+00  5.11694185e-01 
 1.18031000e-01  1.15383316e+01  1.15980597e+01  1.62672695e+00  5.11680301e-01 
 1.18032000e-01  1.15380185e+01  1.15977450e+01  1.62668500e+00  5.11666417e-01 
 1.18033000e-01  1.15377054e+01  1.15974303e+01  1.62664304e+00  5.11652533e-01 
 1.18034000e-01  1.15373924e+01  1.15971156e+01  1.62660109e+00  5.11638650e-01 
 1.18035000e-01  1.15370793e+01  1.15968009e+01  1.62655914e+00  5.11624767e-01 
 1.18036000e-01  1.15367663e+01  1.15964863e+01  1.62651720e+00  5.11610885e-01 
 1.18037000e-01  1.15364532e+01  1.15961716e+01  1.62647525e+00  5.11597003e-01 
 1.18038000e-01  1.15361402e+01  1.15958569e+01  1.62643330e+00  5.11583121e-01 
 1.18039000e-01  1.15358272e+01  1.15955423e+01  1.62639136e+00  5.11569240e-01 
 1.18040000e-01  1.15355142e+01  1.15952277e+01  1.62634941e+00  5.11555359e-01 
 1.18041000e-01  1.15352012e+01  1.15949131e+01  1.62630747e+00  5.11541479e-01 
 1.18042000e-01  1.15348882e+01  1.15945985e+01  1.62626553e+00  5.11527599e-01 
 1.18043000e-01  1.15345752e+01  1.15942838e+01  1.62622359e+00  5.11513719e-01 
 1.18044000e-01  1.15342622e+01  1.15939692e+01  1.62618165e+00  5.11499840e-01 
 1.18045000e-01  1.15339492e+01  1.15936546e+01  1.62613971e+00  5.11485961e-01 
 1.18046000e-01  1.15336363e+01  1.15933401e+01  1.62609778e+00  5.11472082e-01 
 1.18047000e-01  1.15333233e+01  1.15930255e+01  1.62605584e+00  5.11458204e-01 
 1.18048000e-01  1.15330104e+01  1.15927109e+01  1.62601391e+00  5.11444326e-01 
 1.18049000e-01  1.15326974e+01  1.15923964e+01  1.62597197e+00  5.11430449e-01 
 1.18050000e-01  1.15323845e+01  1.15920818e+01  1.62593004e+00  5.11416572e-01 
 1.18051000e-01  1.15320716e+01  1.15917673e+01  1.62588811e+00  5.11402695e-01 
 1.18052000e-01  1.15317587e+01  1.15914528e+01  1.62584618e+00  5.11388819e-01 
 1.18053000e-01  1.15314458e+01  1.15911382e+01  1.62580425e+00  5.11374942e-01 
 1.18054000e-01  1.15311329e+01  1.15908237e+01  1.62576232e+00  5.11361067e-01 
 1.18055000e-01  1.15308200e+01  1.15905092e+01  1.62572039e+00  5.11347192e-01 
 1.18056000e-01  1.15305071e+01  1.15901947e+01  1.62567847e+00  5.11333317e-01 
 1.18057000e-01  1.15301943e+01  1.15898802e+01  1.62563654e+00  5.11319442e-01 
 1.18058000e-01  1.15298814e+01  1.15895657e+01  1.62559462e+00  5.11305568e-01 
 1.18059000e-01  1.15295685e+01  1.15892513e+01  1.62555270e+00  5.11291695e-01 
 1.18060000e-01  1.15292557e+01  1.15889368e+01  1.62551078e+00  5.11277821e-01 
 1.18061000e-01  1.15289429e+01  1.15886224e+01  1.62546886e+00  5.11263948e-01 
 1.18062000e-01  1.15286300e+01  1.15883079e+01  1.62542694e+00  5.11250076e-01 
 1.18063000e-01  1.15283172e+01  1.15879935e+01  1.62538502e+00  5.11236204e-01 
 1.18064000e-01  1.15280044e+01  1.15876789e+01  1.62534308e+00  5.11222339e-01 
 1.18065000e-01  1.15276916e+01  1.15873646e+01  1.62530119e+00  5.11208460e-01 
 1.18066000e-01  1.15273788e+01  1.15870502e+01  1.62525928e+00  5.11194589e-01 
 1.18067000e-01  1.15270660e+01  1.15867358e+01  1.62521736e+00  5.11180719e-01 
 1.18068000e-01  1.15267533e+01  1.15864214e+01  1.62517545e+00  5.11166848e-01 
 1.18069000e-01  1.15264405e+01  1.15861070e+01  1.62513354e+00  5.11152980e-01 
 1.18070000e-01  1.15261277e+01  1.15857927e+01  1.62509163e+00  5.11139109e-01 
 1.18071000e-01  1.15258150e+01  1.15854783e+01  1.62504972e+00  5.11125240e-01 
 1.18072000e-01  1.15255022e+01  1.15851639e+01  1.62500781e+00  5.11111371e-01 
 1.18073000e-01  1.15251895e+01  1.15848496e+01  1.62496591e+00  5.11097502e-01 
 1.18074000e-01  1.15248768e+01  1.15845352e+01  1.62492400e+00  5.11083634e-01 
 1.18075000e-01  1.15245641e+01  1.15842209e+01  1.62488210e+00  5.11069767e-01 
 1.18076000e-01  1.15242514e+01  1.15839066e+01  1.62484020e+00  5.11055899e-01 
 1.18077000e-01  1.15239387e+01  1.15835923e+01  1.62479829e+00  5.11042032e-01 
 1.18078000e-01  1.15236260e+01  1.15832780e+01  1.62475639e+00  5.11028166e-01 
 1.18079000e-01  1.15233133e+01  1.15829636e+01  1.62471449e+00  5.11014300e-01 
 1.18080000e-01  1.15230006e+01  1.15826494e+01  1.62467260e+00  5.11000434e-01 
 1.18081000e-01  1.15226880e+01  1.15823351e+01  1.62463070e+00  5.10986568e-01 
 1.18082000e-01  1.15223753e+01  1.15820208e+01  1.62458880e+00  5.10972703e-01 
 1.18083000e-01  1.15220627e+01  1.15817065e+01  1.62454691e+00  5.10958839e-01 
 1.18084000e-01  1.15217500e+01  1.15813923e+01  1.62450501e+00  5.10944974e-01 
 1.18085000e-01  1.15214374e+01  1.15810780e+01  1.62446312e+00  5.10931110e-01 
 1.18086000e-01  1.15211248e+01  1.15807638e+01  1.62442123e+00  5.10917247e-01 
 1.18087000e-01  1.15208122e+01  1.15804496e+01  1.62437934e+00  5.10903384e-01 
 1.18088000e-01  1.15204996e+01  1.15801353e+01  1.62433745e+00  5.10889521e-01 
 1.18089000e-01  1.15201870e+01  1.15798211e+01  1.62429556e+00  5.10875659e-01 
 1.18090000e-01  1.15198744e+01  1.15795069e+01  1.62425368e+00  5.10861796e-01 
 1.18091000e-01  1.15195618e+01  1.15791927e+01  1.62421179e+00  5.10847934e-01 
 1.18092000e-01  1.15192492e+01  1.15788785e+01  1.62416990e+00  5.10834074e-01 
 1.18093000e-01  1.15189367e+01  1.15785643e+01  1.62412802e+00  5.10820213e-01 
 1.18094000e-01  1.15186241e+01  1.15782502e+01  1.62408614e+00  5.10806352e-01 
 1.18095000e-01  1.15183116e+01  1.15779360e+01  1.62404426e+00  5.10792492e-01 
 1.18096000e-01  1.15179990e+01  1.15776219e+01  1.62400238e+00  5.10778632e-01 
 1.18097000e-01  1.15176865e+01  1.15773077e+01  1.62396050e+00  5.10764773e-01 
 1.18098000e-01  1.15173740e+01  1.15769936e+01  1.62391862e+00  5.10750914e-01 
 1.18099000e-01  1.15170615e+01  1.15766794e+01  1.62387674e+00  5.10737055e-01 
 1.18100000e-01  1.15167490e+01  1.15763653e+01  1.62383487e+00  5.10723197e-01 
 1.18101000e-01  1.15164364e+01  1.15760512e+01  1.62379299e+00  5.10709339e-01 
 1.18102000e-01  1.15161240e+01  1.15757371e+01  1.62375112e+00  5.10695481e-01 
 1.18103000e-01  1.15158115e+01  1.15754230e+01  1.62370925e+00  5.10681624e-01 
 1.18104000e-01  1.15154990e+01  1.15751089e+01  1.62366738e+00  5.10667767e-01 
 1.18105000e-01  1.15151866e+01  1.15747948e+01  1.62362551e+00  5.10653911e-01 
 1.18106000e-01  1.15148741e+01  1.15744808e+01  1.62358364e+00  5.10640055e-01 
 1.18107000e-01  1.15145617e+01  1.15741667e+01  1.62354177e+00  5.10626199e-01 
 1.18108000e-01  1.15142492e+01  1.15738527e+01  1.62349990e+00  5.10612344e-01 
 1.18109000e-01  1.15139368e+01  1.15735386e+01  1.62345804e+00  5.10598489e-01 
 1.18110000e-01  1.15136244e+01  1.15732246e+01  1.62341618e+00  5.10584635e-01 
 1.18111000e-01  1.15133120e+01  1.15729106e+01  1.62337431e+00  5.10570781e-01 
 1.18112000e-01  1.15129996e+01  1.15725965e+01  1.62333245e+00  5.10556927e-01 
 1.18113000e-01  1.15126872e+01  1.15722825e+01  1.62329058e+00  5.10543071e-01 
 1.18114000e-01  1.15123748e+01  1.15719685e+01  1.62324873e+00  5.10529220e-01 
 1.18115000e-01  1.15120624e+01  1.15716545e+01  1.62320687e+00  5.10515368e-01 
 1.18116000e-01  1.15117501e+01  1.15713405e+01  1.62316501e+00  5.10501515e-01 
 1.18117000e-01  1.15114377e+01  1.15710266e+01  1.62312316e+00  5.10487664e-01 
 1.18118000e-01  1.15111253e+01  1.15707126e+01  1.62308130e+00  5.10473812e-01 
 1.18119000e-01  1.15108130e+01  1.15703986e+01  1.62303945e+00  5.10459961e-01 
 1.18120000e-01  1.15105007e+01  1.15700847e+01  1.62299760e+00  5.10446110e-01 
 1.18121000e-01  1.15101883e+01  1.15697708e+01  1.62295574e+00  5.10432260e-01 
 1.18122000e-01  1.15098760e+01  1.15694568e+01  1.62291389e+00  5.10418410e-01 
 1.18123000e-01  1.15095637e+01  1.15691429e+01  1.62287204e+00  5.10404560e-01 
 1.18124000e-01  1.15092514e+01  1.15688290e+01  1.62283020e+00  5.10390711e-01 
 1.18125000e-01  1.15089391e+01  1.15685151e+01  1.62278835e+00  5.10376862e-01 
 1.18126000e-01  1.15086268e+01  1.15682012e+01  1.62274650e+00  5.10363013e-01 
 1.18127000e-01  1.15083146e+01  1.15678873e+01  1.62270466e+00  5.10349165e-01 
 1.18128000e-01  1.15080023e+01  1.15675734e+01  1.62266281e+00  5.10335317e-01 
 1.18129000e-01  1.15076900e+01  1.15672595e+01  1.62262097e+00  5.10321470e-01 
 1.18130000e-01  1.15073778e+01  1.15669457e+01  1.62257913e+00  5.10307623e-01 
 1.18131000e-01  1.15070656e+01  1.15666318e+01  1.62253729e+00  5.10293777e-01 
 1.18132000e-01  1.15067533e+01  1.15663180e+01  1.62249545e+00  5.10279930e-01 
 1.18133000e-01  1.15064411e+01  1.15660041e+01  1.62245361e+00  5.10266085e-01 
