 time            v(vout)         v(vinf)         v(en)           i(L1)          
 1.14636000e-01  1.21754290e+01  1.23821998e+01  1.73126109e+00  1.76072220e+00 
 1.14637000e-01  1.21750308e+01  1.23817850e+01  1.73120579e+00  1.76079754e+00 
 1.14638000e-01  1.21746328e+01  1.23813703e+01  1.73115051e+00  1.76087031e+00 
 1.14639000e-01  1.21742349e+01  1.23809557e+01  1.73109524e+00  1.76094061e+00 
 1.14640000e-01  1.21738372e+01  1.23805413e+01  1.73103999e+00  1.76100841e+00 
 1.14641000e-01  1.21734397e+01  1.23801270e+01  1.73098475e+00  1.76107376e+00 
 1.14642000e-01  1.21730422e+01  1.23797128e+01  1.73092954e+00  1.76113668e+00 
 1.14643000e-01  1.21726449e+01  1.23792987e+01  1.73087434e+00  1.76119720e+00 
 1.14644000e-01  1.21722478e+01  1.23788848e+01  1.73081916e+00  1.76125535e+00 
 1.14645000e-01  1.21718508e+01  1.23784709e+01  1.73076399e+00  1.76131115e+00 
 1.14646000e-01  1.21714539e+01  1.23780572e+01  1.73070884e+00  1.76136463e+00 
 1.14647000e-01  1.21710571e+01  1.23776436e+01  1.73065370e+00  1.76141583e+00 
 1.14648000e-01  1.21706605e+01  1.23772302e+01  1.73059858e+00  1.76146474e+00 
 1.14649000e-01  1.21702639e+01  1.23768169e+01  1.73054348e+00  1.76151144e+00 
 1.14650000e-01  1.21698675e+01  1.23764036e+01  1.73048839e+00  1.76155589e+00 
 1.14651000e-01  1.21694712e+01  1.23759905e+01  1.73043332e+00  1.76159817e+00 
 1.14652000e-01  1.21690751e+01  1.23755775e+01  1.73037826e+00  1.76163829e+00 
 1.14653000e-01  1.21686790e+01  1.23751646e+01  1.73032322e+00  1.76167626e+00 
 1.14654000e-01  1.21682830e+01  1.23747519e+01  1.73026820e+00  1.76171214e+00 
 1.14655000e-01  1.21678872e+01  1.23743392e+01  1.73021318e+00  1.76174590e+00 
 1.14656000e-01  1.21674914e+01  1.23739266e+01  1.73015819e+00  1.76177762e+00 
 1.14657000e-01  1.21670958e+01  1.23735142e+01  1.73010320e+00  1.76180729e+00 
 1.14658000e-01  1.21667002e+01  1.23731019e+01  1.73004824e+00  1.76183495e+00 
 1.14659000e-01  1.21663047e+01  1.23726897e+01  1.72999328e+00  1.76186063e+00 
 1.14660000e-01  1.21659094e+01  1.23722775e+01  1.72993834e+00  1.76188432e+00 
 1.14661000e-01  1.21655141e+01  1.23718655e+01  1.72988342e+00  1.76190611e+00 
 1.14662000e-01  1.21651189e+01  1.23714536e+01  1.72982850e+00  1.76192596e+00 
 1.14663000e-01  1.21647238e+01  1.23710418e+01  1.72977361e+00  1.76194391e+00 
 1.14664000e-01  1.21643288e+01  1.23706301e+01  1.72971872e+00  1.76196001e+00 
 1.14665000e-01  1.21639338e+01  1.23702185e+01  1.72966385e+00  1.76197426e+00 
 1.14666000e-01  1.21635388e+01  1.23698070e+01  1.72960897e+00  1.76198668e+00 
 1.14667000e-01  1.21631441e+01  1.23693956e+01  1.72955415e+00  1.76199732e+00 
 1.14668000e-01  1.21627494e+01  1.23689843e+01  1.72949931e+00  1.76200618e+00 
 1.14669000e-01  1.21623548e+01  1.23685731e+01  1.72944450e+00  1.76201329e+00 
 1.14670000e-01  1.21619602e+01  1.23681619e+01  1.72938969e+00  1.76201866e+00 
 1.14671000e-01  1.21615657e+01  1.23677509e+01  1.72933489e+00  1.76202234e+00 
 1.14672000e-01  1.21611712e+01  1.23673400e+01  1.72928011e+00  1.76202432e+00 
 1.14673000e-01  1.21607768e+01  1.23669291e+01  1.72922534e+00  1.76202465e+00 
 1.14674000e-01  1.21603825e+01  1.23665184e+01  1.72917059e+00  1.76202335e+00 
 1.14675000e-01  1.21599883e+01  1.23661077e+01  1.72911584e+00  1.76202042e+00 
 1.14676000e-01  1.21595940e+01  1.23656972e+01  1.72906111e+00  1.76201591e+00 
 1.14677000e-01  1.21591999e+01  1.23652867e+01  1.72900639e+00  1.76200981e+00 
 1.14678000e-01  1.21588058e+01  1.23648763e+01  1.72895168e+00  1.76200217e+00 
 1.14679000e-01  1.21584118e+01  1.23644660e+01  1.72889698e+00  1.76199300e+00 
 1.14680000e-01  1.21580178e+01  1.23640558e+01  1.72884229e+00  1.76198232e+00 
 1.14681000e-01  1.21576238e+01  1.23636456e+01  1.72878762e+00  1.76197016e+00 
 1.14682000e-01  1.21572299e+01  1.23632356e+01  1.72873295e+00  1.76195652e+00 
 1.14683000e-01  1.21568360e+01  1.23628256e+01  1.72867830e+00  1.76194145e+00 
 1.14684000e-01  1.21564422e+01  1.23624157e+01  1.72862366e+00  1.76192495e+00 
 1.14685000e-01  1.21560485e+01  1.23620059e+01  1.72856903e+00  1.76190703e+00 
 1.14686000e-01  1.21556547e+01  1.23615962e+01  1.72851440e+00  1.76188775e+00 
 1.14687000e-01  1.21552610e+01  1.23611865e+01  1.72845979e+00  1.76186709e+00 
 1.14688000e-01  1.21548674e+01  1.23607770e+01  1.72840520e+00  1.76184510e+00 
 1.14689000e-01  1.21544738e+01  1.23603675e+01  1.72835060e+00  1.76182177e+00 
 1.14690000e-01  1.21540802e+01  1.23599581e+01  1.72829602e+00  1.76179714e+00 
 1.14691000e-01  1.21536866e+01  1.23595487e+01  1.72824145e+00  1.76177124e+00 
 1.14692000e-01  1.21532931e+01  1.23591395e+01  1.72818689e+00  1.76174406e+00 
 1.14693000e-01  1.21528996e+01  1.23587303e+01  1.72813235e+00  1.76171564e+00 
 1.14694000e-01  1.21525061e+01  1.23583211e+01  1.72807780e+00  1.76168598e+00 
 1.14695000e-01  1.21521127e+01  1.23579121e+01  1.72802327e+00  1.76165512e+00 
 1.14696000e-01  1.21517193e+01  1.23575031e+01  1.72796875e+00  1.76162307e+00 
 1.14697000e-01  1.21513259e+01  1.23570942e+01  1.72791424e+00  1.76158985e+00 
 1.14698000e-01  1.21509325e+01  1.23566854e+01  1.72785974e+00  1.76155548e+00 
 1.14699000e-01  1.21505391e+01  1.23562766e+01  1.72780524e+00  1.76151996e+00 
 1.14700000e-01  1.21501458e+01  1.23558679e+01  1.72775076e+00  1.76148333e+00 
 1.14701000e-01  1.21497525e+01  1.23554593e+01  1.72769628e+00  1.76144561e+00 
 1.14702000e-01  1.21493592e+01  1.23550507e+01  1.72764182e+00  1.76140680e+00 
 1.14703000e-01  1.21489659e+01  1.23546422e+01  1.72758736e+00  1.76136693e+00 
 1.14704000e-01  1.21485726e+01  1.23542337e+01  1.72753291e+00  1.76132600e+00 
 1.14705000e-01  1.21481794e+01  1.23538254e+01  1.72747847e+00  1.76128406e+00 
 1.14706000e-01  1.21477861e+01  1.23534171e+01  1.72742404e+00  1.76124109e+00 
 1.14707000e-01  1.21473929e+01  1.23530088e+01  1.72736961e+00  1.76119713e+00 
 1.14708000e-01  1.21469997e+01  1.23526006e+01  1.72731520e+00  1.76115219e+00 
 1.14709000e-01  1.21466065e+01  1.23521925e+01  1.72726079e+00  1.76110629e+00 
 1.14710000e-01  1.21462132e+01  1.23517844e+01  1.72720639e+00  1.76105945e+00 
 1.14711000e-01  1.21458201e+01  1.23513764e+01  1.72715200e+00  1.76101166e+00 
 1.14712000e-01  1.21454269e+01  1.23509685e+01  1.72709761e+00  1.76096297e+00 
 1.14713000e-01  1.21450337e+01  1.23505606e+01  1.72704324e+00  1.76091338e+00 
 1.14714000e-01  1.21446405e+01  1.23501527e+01  1.72698887e+00  1.76086290e+00 
 1.14715000e-01  1.21442473e+01  1.23497449e+01  1.72693451e+00  1.76081156e+00 
 1.14716000e-01  1.21438542e+01  1.23493372e+01  1.72688015e+00  1.76075937e+00 
 1.14717000e-01  1.21434610e+01  1.23489295e+01  1.72682581e+00  1.76070634e+00 
 1.14718000e-01  1.21430678e+01  1.23485219e+01  1.72677147e+00  1.76065250e+00 
 1.14719000e-01  1.21426746e+01  1.23481144e+01  1.72671713e+00  1.76059783e+00 
 1.14720000e-01  1.21422814e+01  1.23477069e+01  1.72666281e+00  1.76054239e+00 
 1.14721000e-01  1.21418883e+01  1.23472994e+01  1.72660849e+00  1.76048616e+00 
 1.14722000e-01  1.21414951e+01  1.23468920e+01  1.72655418e+00  1.76042918e+00 
 1.14723000e-01  1.21411019e+01  1.23464846e+01  1.72649987e+00  1.76037145e+00 
 1.14724000e-01  1.21407087e+01  1.23460773e+01  1.72644558e+00  1.76031298e+00 
 1.14725000e-01  1.21403155e+01  1.23456701e+01  1.72639128e+00  1.76025379e+00 
 1.14726000e-01  1.21399223e+01  1.23452629e+01  1.72633700e+00  1.76019389e+00 
 1.14727000e-01  1.21395291e+01  1.23448557e+01  1.72628272e+00  1.76013330e+00 
 1.14728000e-01  1.21391358e+01  1.23444486e+01  1.72622845e+00  1.76007204e+00 
 1.14729000e-01  1.21387426e+01  1.23440415e+01  1.72617418e+00  1.76001010e+00 
 1.14730000e-01  1.21383494e+01  1.23436345e+01  1.72611992e+00  1.75994752e+00 
 1.14731000e-01  1.21379561e+01  1.23432275e+01  1.72606567e+00  1.75988430e+00 
 1.14732000e-01  1.21375631e+01  1.23428204e+01  1.72601144e+00  1.75982042e+00 
 1.14733000e-01  1.21371696e+01  1.23424137e+01  1.72595718e+00  1.75975599e+00 
 1.14734000e-01  1.21367763e+01  1.23420069e+01  1.72590294e+00  1.75969093e+00 
 1.14735000e-01  1.21363830e+01  1.23416001e+01  1.72584871e+00  1.75962528e+00 
 1.14736000e-01  1.21359897e+01  1.23411933e+01  1.72579449e+00  1.75955905e+00 
 1.14737000e-01  1.21355964e+01  1.23407866e+01  1.72574027e+00  1.75949226e+00 
 1.14738000e-01  1.21352030e+01  1.23403800e+01  1.72568606e+00  1.75942492e+00 
 1.14739000e-01  1.21348097e+01  1.23399733e+01  1.72563185e+00  1.75935704e+00 
 1.14740000e-01  1.21344163e+01  1.23395668e+01  1.72557765e+00  1.75928863e+00 
 1.14741000e-01  1.21340229e+01  1.23391602e+01  1.72552345e+00  1.75921971e+00 
 1.14742000e-01  1.21336295e+01  1.23387537e+01  1.72546926e+00  1.75915029e+00 
 1.14743000e-01  1.21332361e+01  1.23383472e+01  1.72541507e+00  1.75908036e+00 
 1.14744000e-01  1.21328427e+01  1.23379408e+01  1.72536089e+00  1.75900996e+00 
 1.14745000e-01  1.21324492e+01  1.23375344e+01  1.72530671e+00  1.75893909e+00 
 1.14746000e-01  1.21320557e+01  1.23371280e+01  1.72525254e+00  1.75886776e+00 
 1.14747000e-01  1.21316623e+01  1.23367217e+01  1.72519838e+00  1.75879598e+00 
 1.14748000e-01  1.21312687e+01  1.23363154e+01  1.72514421e+00  1.75872376e+00 
 1.14749000e-01  1.21308752e+01  1.23359092e+01  1.72509006e+00  1.75865112e+00 
 1.14750000e-01  1.21304817e+01  1.23355030e+01  1.72503590e+00  1.75857806e+00 
 1.14751000e-01  1.21300881e+01  1.23350968e+01  1.72498176e+00  1.75850459e+00 
 1.14752000e-01  1.21296945e+01  1.23346907e+01  1.72492761e+00  1.75843073e+00 
 1.14753000e-01  1.21293009e+01  1.23342846e+01  1.72487348e+00  1.75835647e+00 
 1.14754000e-01  1.21289073e+01  1.23338785e+01  1.72481934e+00  1.75828185e+00 
 1.14755000e-01  1.21285136e+01  1.23334724e+01  1.72476521e+00  1.75820686e+00 
 1.14756000e-01  1.21281199e+01  1.23330664e+01  1.72471109e+00  1.75813151e+00 
 1.14757000e-01  1.21277262e+01  1.23326605e+01  1.72465697e+00  1.75805581e+00 
 1.14758000e-01  1.21273325e+01  1.23322545e+01  1.72460285e+00  1.75797978e+00 
 1.14759000e-01  1.21269388e+01  1.23318486e+01  1.72454874e+00  1.75790342e+00 
 1.14760000e-01  1.21265450e+01  1.23314427e+01  1.72449463e+00  1.75782673e+00 
 1.14761000e-01  1.21261512e+01  1.23310369e+01  1.72444052e+00  1.75774974e+00 
 1.14762000e-01  1.21257574e+01  1.23306310e+01  1.72438642e+00  1.75767245e+00 
 1.14763000e-01  1.21253636e+01  1.23302252e+01  1.72433233e+00  1.75759486e+00 
 1.14764000e-01  1.21249697e+01  1.23298195e+01  1.72427823e+00  1.75751700e+00 
 1.14765000e-01  1.21245758e+01  1.23294137e+01  1.72422414e+00  1.75743885e+00 
 1.14766000e-01  1.21241819e+01  1.23290080e+01  1.72417006e+00  1.75736044e+00 
 1.14767000e-01  1.21237880e+01  1.23286023e+01  1.72411598e+00  1.75728177e+00 
 1.14768000e-01  1.21233940e+01  1.23281967e+01  1.72406190e+00  1.75720285e+00 
 1.14769000e-01  1.21230000e+01  1.23277911e+01  1.72400782e+00  1.75712369e+00 
 1.14770000e-01  1.21226060e+01  1.23273855e+01  1.72395375e+00  1.75704429e+00 
 1.14771000e-01  1.21222120e+01  1.23269799e+01  1.72389969e+00  1.75696467e+00 
 1.14772000e-01  1.21218179e+01  1.23265743e+01  1.72384562e+00  1.75688483e+00 
 1.14773000e-01  1.21214238e+01  1.23261688e+01  1.72379156e+00  1.75680478e+00 
 1.14774000e-01  1.21210297e+01  1.23257633e+01  1.72373750e+00  1.75672453e+00 
 1.14775000e-01  1.21206356e+01  1.23253578e+01  1.72368345e+00  1.75664408e+00 
 1.14776000e-01  1.21202410e+01  1.23249521e+01  1.72362945e+00  1.75656341e+00 
 1.14777000e-01  1.21198472e+01  1.23245470e+01  1.72357535e+00  1.75648262e+00 
 1.14778000e-01  1.21194530e+01  1.23241416e+01  1.72352131e+00  1.75640163e+00 
 1.14779000e-01  1.21190588e+01  1.23237362e+01  1.72346727e+00  1.75632047e+00 
 1.14780000e-01  1.21186645e+01  1.23233308e+01  1.72341323e+00  1.75623914e+00 
 1.14781000e-01  1.21182702e+01  1.23229255e+01  1.72335919e+00  1.75615767e+00 
 1.14782000e-01  1.21178759e+01  1.23225202e+01  1.72330516e+00  1.75607605e+00 
 1.14783000e-01  1.21174815e+01  1.23221149e+01  1.72325113e+00  1.75599429e+00 
 1.14784000e-01  1.21170871e+01  1.23217096e+01  1.72319711e+00  1.75591239e+00 
 1.14785000e-01  1.21166927e+01  1.23213044e+01  1.72314309e+00  1.75583037e+00 
 1.14786000e-01  1.21162983e+01  1.23208992e+01  1.72308906e+00  1.75574823e+00 
 1.14787000e-01  1.21159038e+01  1.23204940e+01  1.72303505e+00  1.75566597e+00 
 1.14788000e-01  1.21155094e+01  1.23200888e+01  1.72298103e+00  1.75558360e+00 
 1.14789000e-01  1.21151148e+01  1.23196836e+01  1.72292702e+00  1.75550113e+00 
 1.14790000e-01  1.21147203e+01  1.23192785e+01  1.72287301e+00  1.75541857e+00 
 1.14791000e-01  1.21143257e+01  1.23188734e+01  1.72281900e+00  1.75533591e+00 
 1.14792000e-01  1.21139311e+01  1.23184683e+01  1.72276500e+00  1.75525316e+00 
 1.14793000e-01  1.21135365e+01  1.23180632e+01  1.72271100e+00  1.75517034e+00 
 1.14794000e-01  1.21131419e+01  1.23176581e+01  1.72265700e+00  1.75508744e+00 
 1.14795000e-01  1.21127472e+01  1.23172531e+01  1.72260300e+00  1.75500448e+00 
 1.14796000e-01  1.21123525e+01  1.23168481e+01  1.72254901e+00  1.75492145e+00 
 1.14797000e-01  1.21119578e+01  1.23164430e+01  1.72249502e+00  1.75483836e+00 
 1.14798000e-01  1.21115629e+01  1.23160380e+01  1.72244101e+00  1.75475522e+00 
 1.14799000e-01  1.21111682e+01  1.23156331e+01  1.72238704e+00  1.75467203e+00 
 1.14800000e-01  1.21107734e+01  1.23152281e+01  1.72233305e+00  1.75458880e+00 
 1.14801000e-01  1.21103786e+01  1.23148232e+01  1.72227907e+00  1.75450553e+00 
 1.14802000e-01  1.21099837e+01  1.23144183e+01  1.72222509e+00  1.75442222e+00 
 1.14803000e-01  1.21095887e+01  1.23140133e+01  1.72217112e+00  1.75433893e+00 
 1.14804000e-01  1.21091939e+01  1.23136085e+01  1.72211714e+00  1.75425553e+00 
 1.14805000e-01  1.21087990e+01  1.23132036e+01  1.72206316e+00  1.75417216e+00 
 1.14806000e-01  1.21084040e+01  1.23127987e+01  1.72200919e+00  1.75408876e+00 
 1.14807000e-01  1.21080090e+01  1.23123939e+01  1.72195522e+00  1.75400536e+00 
 1.14808000e-01  1.21076140e+01  1.23119891e+01  1.72190126e+00  1.75392195e+00 
 1.14809000e-01  1.21072189e+01  1.23115843e+01  1.72184729e+00  1.75383854e+00 
 1.14810000e-01  1.21068238e+01  1.23111795e+01  1.72179333e+00  1.75375513e+00 
 1.14811000e-01  1.21064287e+01  1.23107747e+01  1.72173936e+00  1.75367173e+00 
 1.14812000e-01  1.21060336e+01  1.23103699e+01  1.72168541e+00  1.75358833e+00 
 1.14813000e-01  1.21056385e+01  1.23099652e+01  1.72163145e+00  1.75350495e+00 
 1.14814000e-01  1.21052433e+01  1.23095604e+01  1.72157749e+00  1.75342159e+00 
 1.14815000e-01  1.21048481e+01  1.23091557e+01  1.72152354e+00  1.75333825e+00 
 1.14816000e-01  1.21044528e+01  1.23087510e+01  1.72146959e+00  1.75325494e+00 
 1.14817000e-01  1.21040576e+01  1.23083463e+01  1.72141564e+00  1.75317165e+00 
 1.14818000e-01  1.21036623e+01  1.23079416e+01  1.72136169e+00  1.75308839e+00 
 1.14819000e-01  1.21032670e+01  1.23075370e+01  1.72130774e+00  1.75300517e+00 
 1.14820000e-01  1.21028717e+01  1.23071323e+01  1.72125380e+00  1.75292199e+00 
 1.14821000e-01  1.21024763e+01  1.23067277e+01  1.72119986e+00  1.75283886e+00 
 1.14822000e-01  1.21020809e+01  1.23063230e+01  1.72114591e+00  1.75275577e+00 
 1.14823000e-01  1.21016855e+01  1.23059184e+01  1.72109198e+00  1.75267272e+00 
 1.14824000e-01  1.21012901e+01  1.23055138e+01  1.72103804e+00  1.75258973e+00 
 1.14825000e-01  1.21008947e+01  1.23051092e+01  1.72098410e+00  1.75250679e+00 
 1.14826000e-01  1.21004992e+01  1.23047046e+01  1.72093017e+00  1.75242392e+00 
 1.14827000e-01  1.21001037e+01  1.23043001e+01  1.72087623e+00  1.75234110e+00 
 1.14828000e-01  1.20997082e+01  1.23038955e+01  1.72082230e+00  1.75225835e+00 
 1.14829000e-01  1.20993126e+01  1.23034910e+01  1.72076837e+00  1.75217566e+00 
 1.14830000e-01  1.20989170e+01  1.23030865e+01  1.72071445e+00  1.75209305e+00 
 1.14831000e-01  1.20985214e+01  1.23026819e+01  1.72066052e+00  1.75201050e+00 
 1.14832000e-01  1.20981258e+01  1.23022774e+01  1.72060659e+00  1.75192803e+00 
 1.14833000e-01  1.20977302e+01  1.23018729e+01  1.72055267e+00  1.75184563e+00 
 1.14834000e-01  1.20973345e+01  1.23014684e+01  1.72049875e+00  1.75176332e+00 
 1.14835000e-01  1.20969388e+01  1.23010640e+01  1.72044483e+00  1.75168109e+00 
 1.14836000e-01  1.20965431e+01  1.23006595e+01  1.72039091e+00  1.75159894e+00 
 1.14837000e-01  1.20961474e+01  1.23002551e+01  1.72033699e+00  1.75151688e+00 
 1.14838000e-01  1.20957517e+01  1.22998506e+01  1.72028307e+00  1.75143491e+00 
 1.14839000e-01  1.20953559e+01  1.22994462e+01  1.72022916e+00  1.75135303e+00 
 1.14840000e-01  1.20949601e+01  1.22990418e+01  1.72017525e+00  1.75127124e+00 
 1.14841000e-01  1.20945643e+01  1.22986374e+01  1.72012133e+00  1.75118955e+00 
 1.14842000e-01  1.20941684e+01  1.22982330e+01  1.72006742e+00  1.75110795e+00 
 1.14843000e-01  1.20937726e+01  1.22978286e+01  1.72001351e+00  1.75102645e+00 
 1.14844000e-01  1.20933767e+01  1.22974242e+01  1.71995961e+00  1.75094506e+00 
 1.14845000e-01  1.20929808e+01  1.22970198e+01  1.71990570e+00  1.75086377e+00 
 1.14846000e-01  1.20925849e+01  1.22966155e+01  1.71985179e+00  1.75078258e+00 
 1.14847000e-01  1.20921891e+01  1.22962112e+01  1.71979786e+00  1.75070155e+00 
 1.14848000e-01  1.20917930e+01  1.22958068e+01  1.71974399e+00  1.75062053e+00 
 1.14849000e-01  1.20913970e+01  1.22954024e+01  1.71969009e+00  1.75053967e+00 
 1.14850000e-01  1.20910010e+01  1.22949981e+01  1.71963619e+00  1.75045892e+00 
 1.14851000e-01  1.20906050e+01  1.22945938e+01  1.71958229e+00  1.75037829e+00 
 1.14852000e-01  1.20902089e+01  1.22941895e+01  1.71952839e+00  1.75029776e+00 
 1.14853000e-01  1.20898129e+01  1.22937852e+01  1.71947449e+00  1.75021736e+00 
 1.14854000e-01  1.20894168e+01  1.22933809e+01  1.71942060e+00  1.75013707e+00 
 1.14855000e-01  1.20890207e+01  1.22929766e+01  1.71936670e+00  1.75005691e+00 
 1.14856000e-01  1.20886246e+01  1.22925724e+01  1.71931281e+00  1.74997686e+00 
 1.14857000e-01  1.20882285e+01  1.22921681e+01  1.71925892e+00  1.74989693e+00 
 1.14858000e-01  1.20878323e+01  1.22917639e+01  1.71920503e+00  1.74981713e+00 
 1.14859000e-01  1.20874362e+01  1.22913596e+01  1.71915114e+00  1.74973745e+00 
 1.14860000e-01  1.20870400e+01  1.22909554e+01  1.71909725e+00  1.74965790e+00 
 1.14861000e-01  1.20866438e+01  1.22905512e+01  1.71904336e+00  1.74957848e+00 
 1.14862000e-01  1.20862476e+01  1.22901470e+01  1.71898948e+00  1.74949918e+00 
 1.14863000e-01  1.20858513e+01  1.22897428e+01  1.71893559e+00  1.74942001e+00 
 1.14864000e-01  1.20854551e+01  1.22893386e+01  1.71888171e+00  1.74934097e+00 
 1.14865000e-01  1.20850588e+01  1.22889344e+01  1.71882783e+00  1.74926206e+00 
 1.14866000e-01  1.20846625e+01  1.22885302e+01  1.71877395e+00  1.74918328e+00 
 1.14867000e-01  1.20842662e+01  1.22881260e+01  1.71872007e+00  1.74910463e+00 
 1.14868000e-01  1.20838699e+01  1.22877219e+01  1.71866619e+00  1.74902612e+00 
 1.14869000e-01  1.20834736e+01  1.22873177e+01  1.71861231e+00  1.74894774e+00 
 1.14870000e-01  1.20830772e+01  1.22869136e+01  1.71855843e+00  1.74886950e+00 
 1.14871000e-01  1.20826809e+01  1.22865094e+01  1.71850456e+00  1.74879139e+00 
 1.14872000e-01  1.20822845e+01  1.22861053e+01  1.71845068e+00  1.74871342e+00 
 1.14873000e-01  1.20818881e+01  1.22857012e+01  1.71839681e+00  1.74863559e+00 
 1.14874000e-01  1.20814917e+01  1.22852970e+01  1.71834293e+00  1.74855789e+00 
 1.14875000e-01  1.20810953e+01  1.22848929e+01  1.71828906e+00  1.74848033e+00 
 1.14876000e-01  1.20806988e+01  1.22844888e+01  1.71823519e+00  1.74840291e+00 
 1.14877000e-01  1.20803024e+01  1.22840847e+01  1.71818132e+00  1.74832564e+00 
 1.14878000e-01  1.20799059e+01  1.22836807e+01  1.71812745e+00  1.74824850e+00 
 1.14879000e-01  1.20795095e+01  1.22832766e+01  1.71807358e+00  1.74817150e+00 
 1.14880000e-01  1.20791130e+01  1.22828725e+01  1.71801972e+00  1.74809464e+00 
 1.14881000e-01  1.20787165e+01  1.22824685e+01  1.71796585e+00  1.74801792e+00 
 1.14882000e-01  1.20783200e+01  1.22820644e+01  1.71791199e+00  1.74794135e+00 
 1.14883000e-01  1.20779234e+01  1.22816604e+01  1.71785813e+00  1.74786491e+00 
 1.14884000e-01  1.20775269e+01  1.22812563e+01  1.71780426e+00  1.74778862e+00 
 1.14885000e-01  1.20771304e+01  1.22808523e+01  1.71775040e+00  1.74771247e+00 
 1.14886000e-01  1.20767338e+01  1.22804483e+01  1.71769654e+00  1.74763647e+00 
 1.14887000e-01  1.20763372e+01  1.22800443e+01  1.71764268e+00  1.74756060e+00 
 1.14888000e-01  1.20759406e+01  1.22796402e+01  1.71758882e+00  1.74748488e+00 
 1.14889000e-01  1.20755440e+01  1.22792362e+01  1.71753497e+00  1.74740931e+00 
 1.14890000e-01  1.20751474e+01  1.22788323e+01  1.71748111e+00  1.74733388e+00 
 1.14891000e-01  1.20747508e+01  1.22784283e+01  1.71742726e+00  1.74725859e+00 
 1.14892000e-01  1.20743542e+01  1.22780243e+01  1.71737340e+00  1.74718344e+00 
 1.14893000e-01  1.20739576e+01  1.22776203e+01  1.71731955e+00  1.74710845e+00 
 1.14894000e-01  1.20735609e+01  1.22772164e+01  1.71726569e+00  1.74703359e+00 
 1.14895000e-01  1.20731643e+01  1.22768124e+01  1.71721184e+00  1.74695888e+00 
 1.14896000e-01  1.20727677e+01  1.22764086e+01  1.71715802e+00  1.74688432e+00 
 1.14897000e-01  1.20723709e+01  1.22760045e+01  1.71710414e+00  1.74680989e+00 
 1.14898000e-01  1.20719742e+01  1.22756006e+01  1.71705030e+00  1.74673561e+00 
 1.14899000e-01  1.20715775e+01  1.22751967e+01  1.71699645e+00  1.74666147e+00 
 1.14900000e-01  1.20711808e+01  1.22747927e+01  1.71694260e+00  1.74658748e+00 
 1.14901000e-01  1.20707842e+01  1.22743889e+01  1.71688877e+00  1.74651364e+00 
 1.14902000e-01  1.20703874e+01  1.22739849e+01  1.71683491e+00  1.74643993e+00 
 1.14903000e-01  1.20699907e+01  1.22735810e+01  1.71678107e+00  1.74636637e+00 
 1.14904000e-01  1.20695940e+01  1.22731771e+01  1.71672722e+00  1.74629295e+00 
 1.14905000e-01  1.20691972e+01  1.22727733e+01  1.71667338e+00  1.74621968e+00 
 1.14906000e-01  1.20688005e+01  1.22723694e+01  1.71661954e+00  1.74614655e+00 
 1.14907000e-01  1.20684037e+01  1.22719655e+01  1.71656570e+00  1.74607357e+00 
 1.14908000e-01  1.20680069e+01  1.22715617e+01  1.71651186e+00  1.74600072e+00 
 1.14909000e-01  1.20676102e+01  1.22711578e+01  1.71645803e+00  1.74592802e+00 
 1.14910000e-01  1.20672134e+01  1.22707540e+01  1.71640419e+00  1.74585546e+00 
 1.14911000e-01  1.20668166e+01  1.22703501e+01  1.71635036e+00  1.74578304e+00 
 1.14912000e-01  1.20664198e+01  1.22699463e+01  1.71629652e+00  1.74571077e+00 
 1.14913000e-01  1.20660230e+01  1.22695425e+01  1.71624269e+00  1.74563864e+00 
 1.14914000e-01  1.20656262e+01  1.22691387e+01  1.71618885e+00  1.74556664e+00 
 1.14915000e-01  1.20652294e+01  1.22687348e+01  1.71613502e+00  1.74549479e+00 
 1.14916000e-01  1.20648326e+01  1.22683310e+01  1.71608119e+00  1.74542308e+00 
 1.14917000e-01  1.20644358e+01  1.22679272e+01  1.71602736e+00  1.74535151e+00 
 1.14918000e-01  1.20640390e+01  1.22675235e+01  1.71597353e+00  1.74528007e+00 
 1.14919000e-01  1.20636422e+01  1.22671197e+01  1.71591970e+00  1.74520878e+00 
 1.14920000e-01  1.20632453e+01  1.22667159e+01  1.71586588e+00  1.74513763e+00 
 1.14921000e-01  1.20628485e+01  1.22663122e+01  1.71581205e+00  1.74506661e+00 
 1.14922000e-01  1.20624516e+01  1.22659084e+01  1.71575823e+00  1.74499573e+00 
 1.14923000e-01  1.20620548e+01  1.22655046e+01  1.71570440e+00  1.74492499e+00 
 1.14924000e-01  1.20616580e+01  1.22651009e+01  1.71565058e+00  1.74485439e+00 
 1.14925000e-01  1.20612611e+01  1.22646972e+01  1.71559676e+00  1.74478392e+00 
 1.14926000e-01  1.20608643e+01  1.22642935e+01  1.71554294e+00  1.74471359e+00 
 1.14927000e-01  1.20604674e+01  1.22638897e+01  1.71548912e+00  1.74464339e+00 
 1.14928000e-01  1.20600706e+01  1.22634860e+01  1.71543530e+00  1.74457333e+00 
 1.14929000e-01  1.20596737e+01  1.22630823e+01  1.71538148e+00  1.74450340e+00 
 1.14930000e-01  1.20592768e+01  1.22626786e+01  1.71532767e+00  1.74443361e+00 
 1.14931000e-01  1.20588799e+01  1.22622749e+01  1.71527385e+00  1.74436395e+00 
 1.14932000e-01  1.20584831e+01  1.22618713e+01  1.71522004e+00  1.74429442e+00 
