 2.00000000e-07 -1.19165707e-23  2.00000000e-07 -3.21501840e-23  2.00000000e-07  0.00000000e+00  2.00000000e-07 -1.40453453e-22  2.00000000e-07 -2.16262473e-27  2.00000000e-07 -7.20164121e-23  2.00000000e-07  0.00000000e+00 
 1.31444373e-02  1.47003764e+01  1.31444373e-02  1.07869514e+01  1.31444373e-02  5.10000000e+00  1.31444373e-02  4.84035331e+01  1.31444373e-02  7.84125665e-08  1.31444373e-02  2.07417067e+01  1.31444373e-02  1.20000000e+01 
 1.33444373e-02  1.48307903e+01  1.33444373e-02  1.08261743e+01  1.33444373e-02  5.10000000e+00  1.33444373e-02  4.90682509e+01  1.33444373e-02  7.68044096e-08  1.33444373e-02  2.07623108e+01  1.33444373e-02  1.20000000e+01 
 1.35444373e-02  1.49214805e+01  1.35444373e-02  1.08255751e+01  1.35444373e-02  5.10000000e+00  1.35444373e-02  4.96515792e+01  1.35444373e-02  7.48561023e-08  1.35444373e-02  2.07624081e+01  1.35444373e-02  1.20000000e+01 
 1.37444373e-02  1.49687937e+01  1.37444373e-02  1.07966461e+01  1.37444373e-02  5.10000000e+00  1.37444373e-02  5.01431452e+01  1.37444373e-02  7.25766578e-08  1.37444373e-02  2.07623250e+01  1.37444373e-02  1.20000000e+01 
 1.39444373e-02  1.49704885e+01  1.39444373e-02  1.07637627e+01  1.39444373e-02  5.10000000e+00  1.39444373e-02  5.05334048e+01  1.39444373e-02  6.99760095e-08  1.39444373e-02  2.07622419e+01  1.39444373e-02  1.20000000e+01 
 1.41444373e-02  1.49359723e+01  1.41444373e-02  1.07307672e+01  1.41444373e-02  5.10000000e+00  1.41444373e-02  5.08137582e+01  1.41444373e-02  6.70674746e-08  1.41444373e-02  2.07621589e+01  1.41444373e-02  1.20000000e+01 
 1.43444373e-02  1.48969977e+01  1.43444373e-02  1.06976700e+01  1.43444373e-02  5.10000000e+00  1.43444373e-02  5.09768350e+01  1.43444373e-02  6.38786699e-08  1.43444373e-02  2.07620758e+01  1.43444373e-02  1.20000000e+01 
 1.45444373e-02  1.48580769e+01  1.45444373e-02  1.06644701e+01  1.45444373e-02  5.10000000e+00  1.45444373e-02  5.10202353e+01  1.45444373e-02  6.10818536e-08  1.45444373e-02  2.07619927e+01  1.45444373e-02  1.20000000e+01 
 1.47355878e-02  1.48209285e+01  1.47355878e-02  1.06326422e+01  1.47355878e-02  5.10000000e+00  1.47355878e-02  5.10199402e+01  1.47355878e-02  6.10710387e-08  1.47355878e-02  2.07619133e+01  1.47355878e-02  1.20000000e+01 
 1.49355878e-02  1.47821126e+01  1.49355878e-02  1.05992386e+01  1.49355878e-02  5.10000000e+00  1.49355878e-02  5.10196309e+01  1.49355878e-02  6.10587175e-08  1.49355878e-02  2.07618303e+01  1.49355878e-02  1.20000000e+01 
 1.51355878e-02  1.47433501e+01  1.51355878e-02  1.05657294e+01  1.51355878e-02  5.10000000e+00  1.51355878e-02  5.10193217e+01  1.51355878e-02  6.10472712e-08  1.51355878e-02  2.07617472e+01  1.51355878e-02  1.20000000e+01 
 1.53355878e-02  1.47046408e+01  1.53355878e-02  1.05321135e+01  1.53355878e-02  5.10000000e+00  1.53355878e-02  5.10190124e+01  1.53355878e-02  6.10395979e-08  1.53355878e-02  2.07616641e+01  1.53355878e-02  1.20000000e+01 
 1.55355878e-02  1.46659845e+01  1.55355878e-02  1.04983900e+01  1.55355878e-02  5.10000000e+00  1.55355878e-02  5.10187032e+01  1.55355878e-02  6.10376135e-08  1.55355878e-02  2.07615811e+01  1.55355878e-02  1.20000000e+01 
 1.57355878e-02  1.46273809e+01  1.57355878e-02  1.04645578e+01  1.57355878e-02  5.10000000e+00  1.57355878e-02  5.10183940e+01  1.57355878e-02  6.10417536e-08  1.57355878e-02  2.07614980e+01  1.57355878e-02  1.20000000e+01 
 1.59355878e-02  1.45888299e+01  1.59355878e-02  1.04306159e+01  1.59355878e-02  5.10000000e+00  1.59355878e-02  5.10180847e+01  1.59355878e-02  6.10508597e-08  1.59355878e-02  2.07614149e+01  1.59355878e-02  1.20000000e+01 
 1.61355878e-02  1.45503312e+01  1.61355878e-02  1.03965632e+01  1.61355878e-02  5.10000000e+00  1.61355878e-02  5.10177755e+01  1.61355878e-02  6.10624813e-08  1.61355878e-02  2.07613319e+01  1.61355878e-02  1.20000000e+01 
 1.63355878e-02  1.45118847e+01  1.63355878e-02  1.03623986e+01  1.63355878e-02  5.10000000e+00  1.63355878e-02  5.10174663e+01  1.63355878e-02  6.10735134e-08  1.63355878e-02  2.07612488e+01  1.63355878e-02  1.20000000e+01 
 1.65355878e-02  1.44734902e+01  1.65355878e-02  1.03281210e+01  1.65355878e-02  5.10000000e+00  1.65355878e-02  5.10171571e+01  1.65355878e-02  6.10810045e-08  1.65355878e-02  2.07611658e+01  1.65355878e-02  1.20000000e+01 
 1.67355878e-02  1.44351475e+01  1.67355878e-02  1.02937292e+01  1.67355878e-02  5.10000000e+00  1.67355878e-02  5.10168479e+01  1.67355878e-02  6.10829249e-08  1.67355878e-02  2.07610827e+01  1.67355878e-02  1.20000000e+01 
 1.69355878e-02  1.43968563e+01  1.69355878e-02  1.02592221e+01  1.69355878e-02  5.10000000e+00  1.69355878e-02  5.10165387e+01  1.69355878e-02  6.10786946e-08  1.69355878e-02  2.07609997e+01  1.69355878e-02  1.20000000e+01 
 1.71355878e-02  1.43586165e+01  1.71355878e-02  1.02245986e+01  1.71355878e-02  5.10000000e+00  1.71355878e-02  5.10162295e+01  1.71355878e-02  6.10693345e-08  1.71355878e-02  2.07609166e+01  1.71355878e-02  1.20000000e+01 
 1.73355878e-02  1.43204278e+01  1.73355878e-02  1.01898575e+01  1.73355878e-02  5.10000000e+00  1.73355878e-02  5.10159204e+01  1.73355878e-02  6.10572002e-08  1.73355878e-02  2.07608336e+01  1.73355878e-02  1.20000000e+01 
