 2.26346005e-03  3.75235503e+00  2.26346005e-03  0.00000000e+00  2.26346005e-03  3.61964655e+00  2.26346005e-03  0.00000000e+00  2.26346005e-03  1.94139998e+00 
 2.31346005e-03  3.88665496e+00  2.31346005e-03  0.00000000e+00  2.31346005e-03  3.75935661e+00  2.31346005e-03  0.00000000e+00  2.31346005e-03  2.02145671e+00 
 2.36346005e-03  4.02099869e+00  2.36346005e-03  0.00000000e+00  2.36346005e-03  3.90002453e+00  2.36346005e-03  0.00000000e+00  2.36346005e-03  2.10242453e+00 
 2.41346005e-03  4.15527589e+00  2.41346005e-03  0.00000000e+00  2.41346005e-03  4.04155038e+00  2.41346005e-03  0.00000000e+00  2.41346005e-03  2.18425499e+00 
 2.46346005e-03  4.28937850e+00  2.46346005e-03  0.00000000e+00  2.46346005e-03  4.18383485e+00  2.46346005e-03  0.00000000e+00  2.46346005e-03  2.26689953e+00 
 2.51346005e-03  4.42320066e+00  2.51346005e-03  0.00000000e+00  2.51346005e-03  4.32677930e+00  2.51346005e-03  0.00000000e+00  2.51346005e-03  2.35030948e+00 
 2.56346005e-03  4.55663869e+00  2.56346005e-03  0.00000000e+00  2.56346005e-03  4.47028574e+00  2.56346005e-03  0.00000000e+00  2.56346005e-03  2.43443610e+00 
 2.61346005e-03  4.68959104e+00  2.61346005e-03  0.00000000e+00  2.61346005e-03  4.61425688e+00  2.61346005e-03  0.00000000e+00  2.61346005e-03  2.51923059e+00 
 2.66346005e-03  4.82195827e+00  2.66346005e-03  0.00000000e+00  2.66346005e-03  4.75859613e+00  2.66346005e-03  0.00000000e+00  2.66346005e-03  2.60464406e+00 
 2.71346005e-03  4.95364304e+00  2.71346005e-03  0.00000000e+00  2.71346005e-03  4.90320764e+00  2.71346005e-03  0.00000000e+00  2.71346005e-03  2.69062763e+00 
 2.76346005e-03  5.08455002e+00  2.76346005e-03  0.00000000e+00  2.76346005e-03  5.04799628e+00  2.76346005e-03  0.00000000e+00  2.76346005e-03  2.77713238e+00 
 2.81346005e-03  5.21458595e+00  2.81346005e-03  0.00000000e+00  2.81346005e-03  5.19286772e+00  2.81346005e-03  0.00000000e+00  2.81346005e-03  2.86410939e+00 
 2.86346005e-03  5.34365954e+00  2.86346005e-03  5.81268463e-09  2.86346005e-03  5.33772839e+00  2.86346005e-03  0.00000000e+00  2.86346005e-03  2.95150975e+00 
 2.91346005e-03  5.47168146e+00  2.91346005e-03  1.67364915e-04  2.91346005e-03  5.48248552e+00  2.91346005e-03  0.00000000e+00  2.91346005e-03  3.03928458e+00 
 2.96346005e-03  5.59714407e+00  2.96346005e-03  2.18364312e+00  2.96346005e-03  5.62704718e+00  2.96346005e-03  0.00000000e+00  2.96346005e-03  3.12738505e+00 
 3.01346005e-03  5.71398412e+00  3.01346005e-03  5.04224273e+00  3.01346005e-03  5.77132227e+00  3.01346005e-03  0.00000000e+00  3.01346005e-03  3.21576240e+00 
 3.06346005e-03  5.82377338e+00  3.06346005e-03  5.09999991e+00  3.06346005e-03  5.91522055e+00  3.06346005e-03  0.00000000e+00  3.06346005e-03  3.30436792e+00 
 3.11346005e-03  5.93280092e+00  3.11346005e-03  5.10000066e+00  3.11346005e-03  6.05865266e+00  3.11346005e-03  0.00000000e+00  3.11346005e-03  3.39315302e+00 
 3.16346005e-03  6.04112311e+00  3.16346005e-03  5.10000000e+00  3.16346005e-03  6.20153014e+00  3.16346005e-03  0.00000000e+00  3.16346005e-03  3.48206921e+00 
 3.21346005e-03  6.14862148e+00  3.21346005e-03  5.10000000e+00  3.21346005e-03  6.34376543e+00  3.21346005e-03  0.00000000e+00  3.21346005e-03  3.57106812e+00 
