 time                v(vout)             v(vinf)             v(en)               i(L1)              
 0.000000000000e+00  1.199926846611e+01  2.618784163693e-04 -1.004299714660e-04 -1.011861675339e-05 
 7.780000000000e-04  3.714124326621e-01  1.583725338876e+00  5.954285690128e-02 -1.904696747026e-06 
 7.790000000000e-04  3.713778172370e-01  1.586053870595e+00  5.954744258860e-02 -1.904454990899e-06 
 7.800000000000e-04  3.713432050383e-01  1.588383441278e+00  5.955202232362e-02 -1.904213130003e-06 
 7.810000000000e-04  3.713085960657e-01  1.590714050007e+00  5.955659612136e-02 -1.903971164979e-06 
 7.820000000000e-04  3.712739903191e-01  1.593045695861e+00  5.956116399703e-02 -1.903729095988e-06 
 7.830000000000e-04  3.712393877981e-01  1.595378377921e+00  5.956572596561e-02 -1.903486921329e-06 
 7.840000000000e-04  3.712047885025e-01  1.597712095267e+00  5.957028204217e-02 -1.903244644151e-06 
 7.850000000000e-04  3.711701924319e-01  1.600046846983e+00  5.957483224153e-02 -1.903002262036e-06 
 7.860000000000e-04  3.711355995859e-01  1.602382632151e+00  5.957937657863e-02 -1.902759777352e-06 
 7.870000000000e-04  3.711010099645e-01  1.604719449855e+00  5.958391506823e-02 -1.902517188545e-06 
 7.880000000000e-04  3.710664235670e-01  1.607057299179e+00  5.958844772513e-02 -1.902274495822e-06 
 7.890000000000e-04  3.710318403935e-01  1.609396179205e+00  5.959297456398e-02 -1.902031698811e-06 
 7.900000000000e-04  3.709972604431e-01  1.611736089021e+00  5.959749559942e-02 -1.901788798547e-06 
 7.910000000000e-04  3.709626837161e-01  1.614077027713e+00  5.960201084602e-02 -1.901545795951e-06 
 7.920000000000e-04  3.709281102122e-01  1.616418994366e+00  5.960652031832e-02 -1.901302689199e-06 
 7.930000000000e-04  3.708935399308e-01  1.618761988068e+00  5.961102403077e-02 -1.901059480309e-06 
 7.940000000000e-04  3.708589728717e-01  1.621106007908e+00  5.961552199780e-02 -1.900816166853e-06 
 7.950000000000e-04  3.708244090345e-01  1.623451052972e+00  5.962001423381e-02 -1.900572750326e-06 
 7.960000000000e-04  3.707898484191e-01  1.625797122352e+00  5.962450075302e-02 -1.900329231792e-06 
 7.970000000000e-04  3.707552910251e-01  1.628144215134e+00  5.962898156969e-02 -1.900085609055e-06 
 7.980000000000e-04  3.707207368521e-01  1.630492330411e+00  5.963345669800e-02 -1.899841884797e-06 
 7.990000000000e-04  3.706861859001e-01  1.632841467274e+00  5.963792615214e-02 -1.899598058588e-06 
 8.000000000000e-04  3.706516381684e-01  1.635191624813e+00  5.964238994614e-02 -1.899354128681e-06 
 8.010000000000e-04  3.706170936570e-01  1.637542802121e+00  5.964684809402e-02 -1.899110096240e-06 
 8.020000000000e-04  3.705825523656e-01  1.639894998291e+00  5.965130060974e-02 -1.898865961142e-06 
 8.030000000000e-04  3.705480142936e-01  1.642248212415e+00  5.965574750734e-02 -1.898621724332e-06 
 8.040000000000e-04  3.705134794410e-01  1.644602443588e+00  5.966018880053e-02 -1.898377385105e-06 
 8.050000000000e-04  3.704789478075e-01  1.646957690904e+00  5.966462450320e-02 -1.898132943849e-06 
 8.060000000000e-04  3.704444193925e-01  1.649313953458e+00  5.966905462909e-02 -1.897888401345e-06 
 8.070000000000e-04  3.704098941959e-01  1.651671230346e+00  5.967347919192e-02 -1.897643756175e-06 
 8.080000000000e-04  3.703753722175e-01  1.654029520663e+00  5.967789820535e-02 -1.897399009144e-06 
 8.090000000000e-04  3.703408534568e-01  1.656388823506e+00  5.968231168296e-02 -1.897154159828e-06 
 8.100000000000e-04  3.703063379137e-01  1.658749137975e+00  5.968671963828e-02 -1.896909209632e-06 
 8.110000000000e-04  3.702718255879e-01  1.661110463165e+00  5.969112208489e-02 -1.896664158116e-06 
 8.120000000000e-04  3.702373164789e-01  1.663472798175e+00  5.969551903613e-02 -1.896419003878e-06 
 8.130000000000e-04  3.702028105866e-01  1.665836142104e+00  5.969991050552e-02 -1.896173750376e-06 
 8.140000000000e-04  3.701683079103e-01  1.668200494050e+00  5.970429650633e-02 -1.895928394155e-06 
 8.150000000000e-04  3.701338084504e-01  1.670565853116e+00  5.970867705190e-02 -1.895682935553e-06 
 8.160000000000e-04  3.700993122059e-01  1.672932218401e+00  5.971305215543e-02 -1.895437376923e-06 
 8.170000000000e-04  3.700648191769e-01  1.675299589006e+00  5.971742183007e-02 -1.895191718478e-06 
 8.180000000000e-04  3.700303293629e-01  1.677667964033e+00  5.972178608911e-02 -1.894945958168e-06 
 8.190000000000e-04  3.699958427639e-01  1.680037342584e+00  5.972614494557e-02 -1.894700096583e-06 
 8.200000000000e-04  3.699613593794e-01  1.682407723762e+00  5.973049841247e-02 -1.894454135131e-06 
 8.210000000000e-04  3.699268792092e-01  1.684779106669e+00  5.973484650288e-02 -1.894208072877e-06 
 8.220000000000e-04  3.698924022526e-01  1.687151490412e+00  5.973918922969e-02 -1.893961909852e-06 
 8.230000000000e-04  3.698579285098e-01  1.689524874092e+00  5.974352660590e-02 -1.893715645396e-06 
 8.240000000000e-04  3.698234579802e-01  1.691899256814e+00  5.974785864422e-02 -1.893469281253e-06 
 8.250000000000e-04  3.697889906635e-01  1.694274637684e+00  5.975218535756e-02 -1.893222817693e-06 
 8.260000000000e-04  3.697545265596e-01  1.696651015808e+00  5.975650675870e-02 -1.892976252536e-06 
 8.270000000000e-04  3.697200656681e-01  1.699028390292e+00  5.976082286022e-02 -1.892729588764e-06 
 8.280000000000e-04  3.696856079890e-01  1.701406760243e+00  5.976513367490e-02 -1.892482824550e-06 
 8.290000000000e-04  3.696511535214e-01  1.703786124769e+00  5.976943921531e-02 -1.892235959137e-06 
 8.300000000000e-04  3.696167022654e-01  1.706166482976e+00  5.977373949412e-02 -1.891988994627e-06 
 8.310000000000e-04  3.695822542206e-01  1.708547833974e+00  5.977803452367e-02 -1.891741930601e-06 
 8.320000000000e-04  3.695478093865e-01  1.710930176871e+00  5.978232431654e-02 -1.891494766784e-06 
 8.330000000000e-04  3.695133677634e-01  1.713313510774e+00  5.978660888529e-02 -1.891247503715e-06 
 8.340000000000e-04  3.694789293505e-01  1.715697834798e+00  5.979088824202e-02 -1.891000140768e-06 
 8.350000000000e-04  3.694444941473e-01  1.718083148048e+00  5.979516239935e-02 -1.890752678511e-06 
 8.360000000000e-04  3.694100621541e-01  1.720469449638e+00  5.979943136944e-02 -1.890505117036e-06 
 8.370000000000e-04  3.693756333703e-01  1.722856738678e+00  5.980369516448e-02 -1.890257454702e-06 
 8.380000000000e-04  3.693412077955e-01  1.725245014278e+00  5.980795379685e-02 -1.890009696152e-06 
 8.390000000000e-04  3.693067854298e-01  1.727634275553e+00  5.981220727858e-02 -1.889761836190e-06 
 8.400000000000e-04  3.692723662725e-01  1.730024521614e+00  5.981645562180e-02 -1.889513878316e-06 
 8.410000000000e-04  3.692379503230e-01  1.732415751574e+00  5.982069883860e-02 -1.889265822441e-06 
 8.420000000000e-04  3.692035375820e-01  1.734807964546e+00  5.982493694100e-02 -1.889017665868e-06 
 8.430000000000e-04  3.691691280483e-01  1.737201159645e+00  5.982916994102e-02 -1.888769412046e-06 
 8.440000000000e-04  3.691347217220e-01  1.739595335985e+00  5.983339785061e-02 -1.888521059068e-06 
 8.450000000000e-04  3.691003186027e-01  1.741990492681e+00  5.983762068160e-02 -1.888272608273e-06 
 8.460000000000e-04  3.690659186901e-01  1.744386628847e+00  5.984183844587e-02 -1.888024058172e-06 
 8.470000000000e-04  3.690315219838e-01  1.746783743600e+00  5.984605115519e-02 -1.887775410992e-06 
 8.480000000000e-04  3.689971284839e-01  1.749181836055e+00  5.985025882143e-02 -1.887526664100e-06 
 8.490000000000e-04  3.689627381897e-01  1.751580905330e+00  5.985446145624e-02 -1.887277819420e-06 
 8.500000000000e-04  3.689283511010e-01  1.753980950542e+00  5.985865907132e-02 -1.887028877389e-06 
 8.510000000000e-04  3.688939672175e-01  1.756381970807e+00  5.986285167828e-02 -1.886779836020e-06 
 8.520000000000e-04  3.688595865391e-01  1.758783965244e+00  5.986703928885e-02 -1.886530698276e-06 
 8.530000000000e-04  3.688252090653e-01  1.761186932970e+00  5.987122191437e-02 -1.886281462202e-06 
 8.540000000000e-04  3.687908347956e-01  1.763590873106e+00  5.987539956652e-02 -1.886032128874e-06 
 8.550000000000e-04  3.687564637302e-01  1.765995784769e+00  5.987957225671e-02 -1.885782696502e-06 
 8.560000000000e-04  3.687220958683e-01  1.768401667080e+00  5.988373999639e-02 -1.885533166869e-06 
 8.570000000000e-04  3.686877312100e-01  1.770808519157e+00  5.988790279699e-02 -1.885283542295e-06 
 8.580000000000e-04  3.686533697548e-01  1.773216340123e+00  5.989206066981e-02 -1.885033817586e-06 
 8.590000000000e-04  3.686190115025e-01  1.775625129098e+00  5.989621362613e-02 -1.884783995497e-06 
 8.600000000000e-04  3.685846564525e-01  1.778034885201e+00  5.990036167728e-02 -1.884534078631e-06 
 8.610000000000e-04  3.685503046051e-01  1.780445607557e+00  5.990450483445e-02 -1.884284062978e-06 
 8.620000000000e-04  3.685159559595e-01  1.782857295285e+00  5.990864310887e-02 -1.884033951498e-06 
 8.630000000000e-04  3.684816105155e-01  1.785269947511e+00  5.991277651162e-02 -1.883783740953e-06 
 8.640000000000e-04  3.684472682728e-01  1.787683563354e+00  5.991690505391e-02 -1.883533436878e-06 
 8.650000000000e-04  3.684129292314e-01  1.790098141939e+00  5.992102874669e-02 -1.883283034023e-06 
 8.660000000000e-04  3.683785933904e-01  1.792513682389e+00  5.992514760116e-02 -1.883032534089e-06 
 8.670000000000e-04  3.683442607501e-01  1.794930183829e+00  5.992926162812e-02 -1.882781938317e-06 
 8.680000000000e-04  3.683099313099e-01  1.797347645384e+00  5.993337083865e-02 -1.882531246791e-06 
 8.690000000000e-04  3.682756050695e-01  1.799766066177e+00  5.993747524367e-02 -1.882280458828e-06 
 8.700000000000e-04  3.682412820285e-01  1.802185445333e+00  5.994157485392e-02 -1.882029573471e-06 
 8.710000000000e-04  3.682069621870e-01  1.804605781980e+00  5.994566968038e-02 -1.881778592208e-06 
 8.720000000000e-04  3.681726455445e-01  1.807027075241e+00  5.994975973378e-02 -1.881527514141e-06 
 8.730000000000e-04  3.681383321005e-01  1.809449324244e+00  5.995384502489e-02 -1.881276340634e-06 
 8.740000000000e-04  3.681040218550e-01  1.811872528116e+00  5.995792556446e-02 -1.881025072952e-06 
 8.750000000000e-04  3.680697148076e-01  1.814296685983e+00  5.996200136313e-02 -1.880773707908e-06 
 8.760000000000e-04  3.680354109578e-01  1.816721796973e+00  5.996607243163e-02 -1.880522245970e-06 
 8.770000000000e-04  3.680011103055e-01  1.819147860213e+00  5.997013878044e-02 -1.880270690192e-06 
 8.780000000000e-04  3.679668128505e-01  1.821574874833e+00  5.997420042026e-02 -1.880019038107e-06 
 8.790000000000e-04  3.679325185921e-01  1.824002839960e+00  5.997825736158e-02 -1.879767290372e-06 
 8.800000000000e-04  3.678982275308e-01  1.826431754724e+00  5.998230961488e-02 -1.879515447294e-06 
 8.810000000000e-04  3.678639396655e-01  1.828861618253e+00  5.998635719063e-02 -1.879263510235e-06 
 8.820000000000e-04  3.678296549959e-01  1.831292429678e+00  5.999040009930e-02 -1.879011475814e-06 
 8.830000000000e-04  3.677953735224e-01  1.833724188127e+00  5.999443835119e-02 -1.878759348067e-06 
 8.840000000000e-04  3.677610952440e-01  1.836156892732e+00  5.999847195670e-02 -1.878507124126e-06 
 8.850000000000e-04  3.677268201607e-01  1.838590542625e+00  6.000250092618e-02 -1.878254805497e-06 
 8.860000000000e-04  3.676925482724e-01  1.841025136933e+00  6.000652526994e-02 -1.878002391897e-06 
 8.870000000000e-04  3.676582795785e-01  1.843460674791e+00  6.001054499807e-02 -1.877749884522e-06 
 8.880000000000e-04  3.676240140787e-01  1.845897155328e+00  6.001456012095e-02 -1.877497281969e-06 
 8.890000000000e-04  3.675897517731e-01  1.848334577680e+00  6.001857064868e-02 -1.877244583246e-06 
 8.900000000000e-04  3.675554926607e-01  1.850772940976e+00  6.002257659140e-02 -1.876991790962e-06 
 8.910000000000e-04  3.675212367417e-01  1.853212244350e+00  6.002657795923e-02 -1.876738904050e-06 
 8.920000000000e-04  3.674869840160e-01  1.855652486934e+00  6.003057476226e-02 -1.876485924502e-06 
 8.930000000000e-04  3.674527344827e-01  1.858093667863e+00  6.003456701051e-02 -1.876232849213e-06 
 8.940000000000e-04  3.674184881419e-01  1.860535786270e+00  6.003855471397e-02 -1.875979680223e-06 
 8.950000000000e-04  3.673842449930e-01  1.862978841289e+00  6.004253788263e-02 -1.875726417267e-06 
 8.960000000000e-04  3.673500050363e-01  1.865422832056e+00  6.004651652638e-02 -1.875473059137e-06 
 8.970000000000e-04  3.673157682710e-01  1.867867757703e+00  6.005049065513e-02 -1.875219608078e-06 
 8.980000000000e-04  3.672815346968e-01  1.870313617368e+00  6.005446027875e-02 -1.874966063542e-06 
 8.990000000000e-04  3.672473043135e-01  1.872760410185e+00  6.005842540711e-02 -1.874712424957e-06 
 9.000000000000e-04  3.672130771209e-01  1.875208135289e+00  6.006238604999e-02 -1.874458692066e-06 
 9.010000000000e-04  3.671788531187e-01  1.877656791818e+00  6.006634221717e-02 -1.874204866535e-06 
 9.020000000000e-04  3.671446323065e-01  1.880106378906e+00  6.007029391831e-02 -1.873950946790e-06 
 9.030000000000e-04  3.671104146840e-01  1.882556895692e+00  6.007424116316e-02 -1.873696933324e-06 
 9.040000000000e-04  3.670762002509e-01  1.885008341312e+00  6.007818396144e-02 -1.873442827553e-06 
 9.050000000000e-04  3.670419890070e-01  1.887460714904e+00  6.008212232265e-02 -1.873188627608e-06 
 9.060000000000e-04  3.670077809520e-01  1.889914015604e+00  6.008605625650e-02 -1.872934336095e-06 
 9.070000000000e-04  3.669735760852e-01  1.892368242553e+00  6.008998577253e-02 -1.872679950118e-06 
 9.080000000000e-04  3.669393744069e-01  1.894823394887e+00  6.009391088023e-02 -1.872425471392e-06 
 9.090000000000e-04  3.669051759167e-01  1.897279471745e+00  6.009783158919e-02 -1.872170899066e-06 
 9.100000000000e-04  3.668709806141e-01  1.899736472265e+00  6.010174790876e-02 -1.871916235772e-06 
 9.110000000000e-04  3.668367884986e-01  1.902194395589e+00  6.010565984848e-02 -1.871661478983e-06 
 9.120000000000e-04  3.668025995706e-01  1.904653240854e+00  6.010956741773e-02 -1.871406629341e-06 
 9.130000000000e-04  3.667684138290e-01  1.907113007200e+00  6.011347062586e-02 -1.871151686676e-06 
 9.140000000000e-04  3.667342312738e-01  1.909573693770e+00  6.011736948228e-02 -1.870896654137e-06 
 9.150000000000e-04  3.667000519049e-01  1.912035299700e+00  6.012126399620e-02 -1.870641525913e-06 
 9.160000000000e-04  3.666658757220e-01  1.914497824135e+00  6.012515417698e-02 -1.870386307998e-06 
 9.170000000000e-04  3.666317027246e-01  1.916961266213e+00  6.012904003385e-02 -1.870130996298e-06 
 9.180000000000e-04  3.665975329125e-01  1.919425625076e+00  6.013292157600e-02 -1.869875593404e-06 
 9.190000000000e-04  3.665633662852e-01  1.921890899865e+00  6.013679881267e-02 -1.869620098087e-06 
 9.200000000000e-04  3.665292028428e-01  1.924357089724e+00  6.014067175293e-02 -1.869364511832e-06 
 9.210000000000e-04  3.664950425846e-01  1.926824193795e+00  6.014454040603e-02 -1.869108831939e-06 
 9.220000000000e-04  3.664608855105e-01  1.929292211219e+00  6.014840478100e-02 -1.868853061951e-06 
 9.230000000000e-04  3.664267316203e-01  1.931761141139e+00  6.015226488688e-02 -1.868597198417e-06 
 9.240000000000e-04  3.663925809135e-01  1.934230982699e+00  6.015612073274e-02 -1.868341243974e-06 
 9.250000000000e-04  3.663584333900e-01  1.936701735042e+00  6.015997232759e-02 -1.868085198581e-06 
 9.260000000000e-04  3.663242890493e-01  1.939173397310e+00  6.016381968041e-02 -1.867829063612e-06 
 9.270000000000e-04  3.662901478913e-01  1.941645968650e+00  6.016766280012e-02 -1.867572834281e-06 
 9.280000000000e-04  3.662560099157e-01  1.944119448203e+00  6.017150169564e-02 -1.867316515450e-06 
 9.290000000000e-04  3.662218751219e-01  1.946593835117e+00  6.017533637591e-02 -1.867060104849e-06 
 9.300000000000e-04  3.661877435098e-01  1.949069128533e+00  6.017916684975e-02 -1.866803602956e-06 
 9.310000000000e-04  3.661536150794e-01  1.951545327599e+00  6.018299312593e-02 -1.866547010948e-06 
 9.320000000000e-04  3.661194898300e-01  1.954022431458e+00  6.018681521334e-02 -1.866290326683e-06 
 9.330000000000e-04  3.660853677612e-01  1.956500439258e+00  6.019063312072e-02 -1.866033553517e-06 
 9.340000000000e-04  3.660512488733e-01  1.958979350142e+00  6.019444685679e-02 -1.865776687245e-06 
 9.350000000000e-04  3.660171331653e-01  1.961459163258e+00  6.019825643029e-02 -1.865519732499e-06 
 9.360000000000e-04  3.659830206374e-01  1.963939877753e+00  6.020206184985e-02 -1.865262686191e-06 
 9.370000000000e-04  3.659489112893e-01  1.966421492771e+00  6.020586312424e-02 -1.865005550196e-06 
 9.380000000000e-04  3.659148051201e-01  1.968904007462e+00  6.020966026199e-02 -1.864748322934e-06 
 9.390000000000e-04  3.658807021302e-01  1.971387420972e+00  6.021345327174e-02 -1.864491006532e-06 
 9.400000000000e-04  3.658466023193e-01  1.973871732447e+00  6.021724216206e-02 -1.864233599107e-06 
 9.410000000000e-04  3.658125056866e-01  1.976356941036e+00  6.022102694146e-02 -1.863976101822e-06 
 9.420000000000e-04  3.657784122321e-01  1.978843045888e+00  6.022480761848e-02 -1.863718513384e-06 
 9.430000000000e-04  3.657443219555e-01  1.981330046149e+00  6.022858420161e-02 -1.863460837664e-06 
 9.440000000000e-04  3.657102348562e-01  1.983817940969e+00  6.023235669933e-02 -1.863203070154e-06 
 9.450000000000e-04  3.656761509346e-01  1.986306729496e+00  6.023612512001e-02 -1.862945213094e-06 
 9.460000000000e-04  3.656420701897e-01  1.988796410879e+00  6.023988947213e-02 -1.862687266629e-06 
 9.470000000000e-04  3.656079926215e-01  1.991286984269e+00  6.024364976404e-02 -1.862429230454e-06 
 9.480000000000e-04  3.655739182297e-01  1.993778448813e+00  6.024740600407e-02 -1.862171105457e-06 
 9.490000000000e-04  3.655398470141e-01  1.996270803662e+00  6.025115820056e-02 -1.861912888773e-06 
 9.500000000000e-04  3.655057789743e-01  1.998764047966e+00  6.025490636182e-02 -1.861654586059e-06 
 9.510000000000e-04  3.654717141099e-01  2.001258180875e+00  6.025865049611e-02 -1.861396191425e-06 
 9.520000000000e-04  3.654376524206e-01  2.003753201539e+00  6.026239061168e-02 -1.861137708186e-06 
 9.530000000000e-04  3.654035939064e-01  2.006249109110e+00  6.026612671671e-02 -1.860879136724e-06 
 9.540000000000e-04  3.653695385666e-01  2.008745902738e+00  6.026985881944e-02 -1.860620475147e-06 
 9.550000000000e-04  3.653354864015e-01  2.011243581576e+00  6.027358692799e-02 -1.860361725960e-06 
 9.560000000000e-04  3.653014374099e-01  2.013742144773e+00  6.027731105058e-02 -1.860102887415e-06 
 9.570000000000e-04  3.652673915921e-01  2.016241591481e+00  6.028103119523e-02 -1.859843959932e-06 
 9.580000000000e-04  3.652333489482e-01  2.018741920854e+00  6.028474737001e-02 -1.859584943792e-06 
 9.590000000000e-04  3.651993094768e-01  2.021243132042e+00  6.028845958312e-02 -1.859325839835e-06 
 9.600000000000e-04  3.651652731788e-01  2.023745224200e+00  6.029216784248e-02 -1.859066646815e-06 
 9.610000000000e-04  3.651312400530e-01  2.026248196478e+00  6.029587215607e-02 -1.858807366248e-06 
 9.620000000000e-04  3.650972100997e-01  2.028752048030e+00  6.029957253198e-02 -1.858547995702e-06 
 9.630000000000e-04  3.650631833182e-01  2.031256778009e+00  6.030326897811e-02 -1.858288538304e-06 
 9.640000000000e-04  3.650291597082e-01  2.033762385569e+00  6.030696150240e-02 -1.858028992143e-06 
 9.650000000000e-04  3.649951392698e-01  2.036268869863e+00  6.031065011275e-02 -1.857769358110e-06 
 9.660000000000e-04  3.649611220023e-01  2.038776230046e+00  6.031433481706e-02 -1.857509636641e-06 
 9.670000000000e-04  3.649271079054e-01  2.041284465269e+00  6.031801562316e-02 -1.857249826300e-06 
 9.680000000000e-04  3.648930969792e-01  2.043793574690e+00  6.032169253892e-02 -1.856989929090e-06 
 9.690000000000e-04  3.648590892234e-01  2.046303557462e+00  6.032536557209e-02 -1.856729944010e-06 
 9.700000000000e-04  3.648250846371e-01  2.048814412740e+00  6.032903473049e-02 -1.856469870291e-06 
 9.710000000000e-04  3.647910832205e-01  2.051326139679e+00  6.033270002192e-02 -1.856209710635e-06 
 9.720000000000e-04  3.647570849733e-01  2.053838737433e+00  6.033636145407e-02 -1.855949461958e-06 
 9.730000000000e-04  3.647230898947e-01  2.056352205159e+00  6.034001903462e-02 -1.855689126839e-06 
 9.740000000000e-04  3.646890979853e-01  2.058866542012e+00  6.034367277129e-02 -1.855428703639e-06 
 9.750000000000e-04  3.646551092441e-01  2.061381747148e+00  6.034732267169e-02 -1.855168193936e-06 
 9.760000000000e-04  3.646211236708e-01  2.063897819722e+00  6.035096874358e-02 -1.854907596840e-06 
 9.770000000000e-04  3.645871412657e-01  2.066414758892e+00  6.035461099444e-02 -1.854646914740e-06 
 9.780000000000e-04  3.645531620279e-01  2.068932563818e+00  6.035824943195e-02 -1.854386143617e-06 
 9.790000000000e-04  3.645191859573e-01  2.071451233648e+00  6.036188406363e-02 -1.854125286855e-06 
 9.800000000000e-04  3.644852130537e-01  2.073970767546e+00  6.036551489706e-02 -1.853864341213e-06 
 9.810000000000e-04  3.644512433166e-01  2.076491164666e+00  6.036914193967e-02 -1.853603309190e-06 
 9.820000000000e-04  3.644172767458e-01  2.079012424167e+00  6.037276519904e-02 -1.853342192224e-06 
 9.830000000000e-04  3.643833133412e-01  2.081534545206e+00  6.037638468264e-02 -1.853080988021e-06 
 9.840000000000e-04  3.643493531024e-01  2.084057526940e+00  6.038000039790e-02 -1.852819697579e-06 
 9.850000000000e-04  3.643153960289e-01  2.086581368528e+00  6.038361235223e-02 -1.852558320342e-06 
 9.860000000000e-04  3.642814421209e-01  2.089106069131e+00  6.038722055302e-02 -1.852296857373e-06 
 9.870000000000e-04  3.642474913773e-01  2.091631627903e+00  6.039082500766e-02 -1.852035307790e-06 
 9.880000000000e-04  3.642135437984e-01  2.094158044006e+00  6.039442572353e-02 -1.851773671451e-06 
 9.890000000000e-04  3.641795993837e-01  2.096685316594e+00  6.039802270795e-02 -1.851511950912e-06 
 9.900000000000e-04  3.641456581331e-01  2.099213444832e+00  6.040161596823e-02 -1.851250143651e-06 
 9.910000000000e-04  3.641117200463e-01  2.101742427876e+00  6.040520551163e-02 -1.850988249648e-06 
 9.920000000000e-04  3.640777851228e-01  2.104272264887e+00  6.040879134545e-02 -1.850726270765e-06 
 9.930000000000e-04  3.640438533623e-01  2.106802955022e+00  6.041237347692e-02 -1.850464206388e-06 
 9.940000000000e-04  3.640099247645e-01  2.109334497447e+00  6.041595191328e-02 -1.850202056953e-06 
 9.950000000000e-04  3.639759993292e-01  2.111866891316e+00  6.041952666175e-02 -1.849939820591e-06 
 9.960000000000e-04  3.639420770563e-01  2.114400135792e+00  6.042309772940e-02 -1.849677500278e-06 
 9.970000000000e-04  3.639081579453e-01  2.116934230034e+00  6.042666512349e-02 -1.849415093201e-06 
 9.980000000000e-04  3.638742419958e-01  2.119469173204e+00  6.043022885106e-02 -1.849152600938e-06 
 9.990000000000e-04  3.638403292078e-01  2.122004964464e+00  6.043378891932e-02 -1.848890023721e-06 
 1.000000000000e-03  3.638064195602e-01  2.124541597466e+00  6.043734535902e-02 -1.848627363591e-06 
